site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
Kansas Wichita,Eletta Campana,5,,,,,,900,8032.54,,,16,,188,,12.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Eletta Campana,6,,,,,,1264,11281.25,,,23,,193.6,,9.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Eletta Campana,6,,,,,,416,3712.82,,,13,,205.5,,13.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,1,,,,163.88,1462.64,176,1570.81,,,27,,63.7,,7.3,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,1,,,,157.55,1406.14,133,1187.03,,,23,,61.6,,7.5,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,2,,,,117.05,1044.68,80,714.00,,,17,,45.6,,7.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,2,,,,98.3,877.33,75,669.38,,,18,,50.2,,7.3,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,3,,,,187.25,1671.21,184,1642.21,,,51,,52.1,,5.9,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,3,,,,165.78,1479.59,141,1258.43,,,46,,45.4,,5.9,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,4,,,,77.03,687.50,118,1053.15,,,33,,56.1,,6,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,4,,,,101.36,904.64,111,990.68,,,46,,42.8,,17.3,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,1,,,,251.22,2242.15,285,2543.64,,,39,,70.7,,8.2,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,1,,,,181.35,1618.56,248,2213.41,,,33,,74,,8,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,2,,,,196.24,1751.45,153,1365.53,,,14,,59.6,,12.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,2,,,,168.11,1500.39,273,2436.54,,,22,,80.1,,9.4,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,3,,,,115.07,1027.00,145,1294.13,,,32,,58.7,,6.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,3,,,,163.1,1455.67,203,1811.78,,,37,,62.6,,7.3,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,4,,,,157.79,1408.28,224,1999.21,,,31,,68.9,,7.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,4,,,,180.53,1611.24,254,2266.96,,,41,,61.9,,7,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,1,,,,,,950,8478.79,,,24,,190.8,,9.4,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,1,,,,,,862,7693.39,,,21,,200.5,,10.4,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,2,,,,,,563,5024.80,,,17,,161.4,,8.9,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,2,,,,,,697,6220.75,,,21,,184.7,,10.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,3,,,,,,457,4078.74,,,22,,161.5,,8.3,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,3,,,,,,497,4435.75,,,19,,165.3,,9.3,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,4,,,,,,856,7639.83,,,26,,175.2,,9.9,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,4,,,,,,672,5997.63,,,19,,168.2,,10.2,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,5,,,,,,438,3909.17,,,12,,143.3,,9,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,5,,,,,,1505,13432.19,,,17,,160.2,,13.9,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,6,,,,,,938,8371.69,,,17,,169.3,,10.7,,,,,,,,,,,,,,,,,
Kansas Wichita,Fibranova,6,,,,,,503,4489.30,,,10,,160.6,,11.1,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,1,,,,172.48,1539.39,212,1892.11,,,11,,100.3,,10.5,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,1,,,,227.91,2034.11,295,2632.89,,,10,,88.8,,14.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,2,,,,305.36,2725.35,459,4096.59,,,15,,118.3,,13.5,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,2,,,,164.22,1465.67,205,1829.63,,,12,,95.8,,10.9,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,3,,,,204.7,1826.96,238,2124.16,,,11,,87.7,,11.5,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,3,,,,229.84,2051.33,258,2302.66,,,10,,92.8,,14.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,4,,,,252.67,2255.09,358,3195.16,,,19,,92.7,,11.3,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,4,,,,346.62,3093.60,378,3373.67,,,22,,81.2,,8.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,5,,,,393.79,3514.59,545,4864.15,,,20,,81.7,,.,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,5,,,,272.71,2433.95,383,3418.29,,,18,,86.4,,10.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,6,,,,144.41,1288.87,173,1544.03,,,13,,69.8,,9.1,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,6,,,,166.77,1488.43,207,1847.48,,,13,,75.9,,9.9,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,1,,,,63.07,562.90,53,473.03,,,9,,42.2,,8.5,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,1,,,,47.73,425.99,52,464.10,,,11,,35.5,,8,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,3,,,,55.82,498.20,56,,,,15,,38.8,,7,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,3,,,,189.37,1690.13,150,,,,19,,50.7,,7.4,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,4,,,,91.1,813.07,119,,,,8,,88.5,,10.4,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,4,,,,,,121,,,,14,,59.5,,8.9,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii 51,3,,,,129.28,1153.83,139,,,,19,,60.7,,8.7,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii 51,3,,,,78.61,701.60,113,,,,23,,49.7,,7.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii 51,4,,,,49.5,441.79,54,,,,8,,47.4,,9.5,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii 51,4,,,,103.68,925.35,131,,,,22,,47.9,,8.7,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,1,,,,,,1570,,,,108,,162.6,,6.7,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,1,,,,,,1820,,,,96,,178.8,,7.6,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,2,,,,,,1025,,,,137,,147.5,,5,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,2,,,,,,806,,,,98,,155.1,,5.4,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,3,,,,,,1099,,,,122,,191.9,,5.3,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,3,,,,,,1003,,,,116,,141.2,,5.4,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,4,,,,,,1290,,,,139,,148.1,,5.4,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,4,,,,,,1144,,,,93,,164.5,,5.8,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,5,,,,,,711,,,,82,,143,,5.7,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,5,,,,,,540,,,,94,,137.3,,4.8,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,6,,,,,,382,,,,76,,118,,4.3,,,,,,,,,,,,,,,,,
Kansas Wichita,SSBeta,6,,,,,,1221,,,,125,,151.5,,5.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,1,,,,128.06,1142.94,102,,,,8,,65.6,,10.2,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,1,,,,74.21,662.33,71,,,,7,,66,,9.5,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,2,,,,173.02,1544.21,115,,,,19,,52.7,,8.4,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,2,,,,70.68,630.82,76,,,,6,,79.5,,10.3,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,3,,,,145.71,1300.47,157,,,,25,,51.7,,7.4,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,3,,,,115.53,1031.11,139,,,,19,,59.6,,9,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,4,,,,61.79,551.48,65,,,,10,,47.4,,7.5,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,4,,,,104.58,933.38,88,,,,9,,52.7,,10.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,5,,,,233.09,2080.34,273,,,,26,,50.2,,8.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,5,,,,176.64,1576.52,151,,,,21,,46,,8.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,6,,,,155.78,1390.34,124,,,,23,,46,,7.1,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,6,,,,184.84,1649.70,130,,,,18,,45.8,,8.1,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,7,,,,123.55,1102.69,86,,,,15,,28.4,,4.9,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,7,,,,128.4,1145.98,107,,,,14,,60.2,,9.3,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,8,,,,218.69,1951.82,147,,,,38,,33.9,,6.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Tygra,8,,,,135.5,1209.34,136,,,,32,,40.9,,5.7,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,1,,,,140.34,1252.54,137,,,,23,,52,,7.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,1,,,,129.61,1156.77,93,,,,13,,49.3,,9.4,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,2,,,,113.48,1012.81,93,,,,17,,41.2,,8.2,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,2,,,,137.93,1231.03,167,,,,18,,63.7,,8.1,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,3,,,,145.03,1294.40,142,,,,37,,13,,6.2,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,3,,,,110.14,983.00,107,,,,27,,40,,6.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,4,,,,153.55,1370.44,110,,,,29,,40.2,,7.6,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,4,,,,147.29,1314.57,127,,,,34,,40.6,,6.3,,,,,,,,,,,,,,,,,
