site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
Wisconsin ChippewaFalls,CFX-1,2,4,,,118,1053.154822,239,2133.084768,70,283382.8996,53,214561.3383,70,11,4.9,1.4,,,40:60:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,CFX-1,3,4,,,125,1115.630109,325,2900.638282,53,214561.3383,50,202416.3569,70,15,4.4,0.8,,,50:50:00,,,,,,,,,,,,,
Wisconsin ChippewaFalls,CFX-1,4,4,,,89,794.3286373,172,1535.107029,70,283382.8996,43,174078.0669,60,12,3.9,1.1,,,30:70:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,CFX-2,1,5,,,78,696.1531877,77,687.2281469,52,210513.0112,30,121449.8141,77,20,4.5,0.9,,,30:70:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,CFX-2,2,5,,,161,1436.93158,194,1731.457928,59,238851.3011,43,174078.0669,74,8,4.4,1.1,,,40:60:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,CFX-2,3,5,,,75,669.3780651,153,1365.531253,59,238851.3011,51,206464.684,48,18,3.4,0.7,,,40:60:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,CFX-2,4,5,,,,,,,67,271237.9182,52,210513.0112,,,,,,,30:70:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Grandi,1,6,,,154,1374.456294,74,660.4530243,32,129546.4684,37,149788.1041,67,11,4.7,0.9,,,40:60:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Grandi,2,6,,,123,1097.780027,82,731.8533512,53,214561.3383,41,165981.4126,68,14,4.4,1.1,,,0.888888889,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Grandi,3,6,,,87,776.4785555,22,196.3508991,69,279334.5725,34,137643.1227,65,11,3.8,0.6,,,40:60:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Grandi,4,6,,,,,,,56,226706.3197,45,182174.7212,,,,,,,0.888888889,,,,,,,,,,,,,
Wisconsin ChippewaFalls,H-51,1,7,,,22,196.3508991,187,1668.982642,60,242899.6283,32,129546.4684,130,15,5.8,0.4,,,25:0:75,,,,,,,,,,,,,
Wisconsin ChippewaFalls,H-51,2,7,,,23,205.27594,278,2481.161361,52,210513.0112,37,149788.1041,125,19,5.4,1.3,,,0.834259259,,,,,,,,,,,,,
Wisconsin ChippewaFalls,H-51,3,7,,,26,232.0510626,234,2088.459563,62,250996.2825,39,157884.7584,112,23,5.3,1,,,40:0:60,,,,,,,,,,,,,
Wisconsin ChippewaFalls,H-51,4,7,,,41,365.9266756,308,2748.912587,56,226706.3197,41,165981.4126,106,12,5.3,1.1,,,0.834259259,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Henola,1,8,,,77,687.2281469,127,1133.48019,67,271237.9182,35,141691.4498,100,13,5.2,1.1,,,0.417708333,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Henola,2,8,,,69,615.8278199,280,2499.011443,57,230754.6468,56,226706.3197,85,9,4.5,0.6,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Henola,3,8,,,64,571.2026156,171,1526.181988,62,250996.2825,31,125498.1413,92,15,5.8,1.6,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Henola,4,8,,,,,,,59,238851.3011,51,206464.684,,,,,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Hlesia,1,9,,,44,392.7017982,124,1106.705068,52,210513.0112,35,141691.4498,130,10,5.5,0.5,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Hlesia,2,9,,,31,276.6762669,186,1660.057602,48,194319.7026,31,125498.1413,123,14,5.2,0.8,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Hlesia,3,9,,,31,276.6762669,156,1392.306375,37,149788.1041,26,105256.5056,100,26,4.8,0.9,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Hlesia,4,9,,,50,446.2520434,174,1552.957111,27,109304.8327,29,117401.487,107,10,4.9,0.5,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Hliana,1,10,,,21,187.4258582,148,1320.906049,11,44531.59851,21,85014.86989,131,16,6.7,1.3,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Hliana,2,10,,,24,214.2009808,85,758.6284738,24,97159.8513,13,52628.25279,110,22,7.3,1.1,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Hliana,3,10,,,28,249.9011443,132,1178.105395,23,93111.52416,22,89063.19703,109,24,4.9,0.7,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Hliana,4,10,,,,,,,26,105256.5056,26,105256.5056,,,,,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Lara,1,11,,,34,303.4513895,237,2115.234686,75,303624.5353,37,149788.1041,154,24,6.6,0.8,,,25:0:75,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Lara,2,11,,,43,383.7767573,300,2677.51226,76,307672.8625,40,161933.0855,128,13,6,0.9,,,0.834259259,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Lara,3,11,,,51,455.1770843,336,2998.813732,57,230754.6468,42,170029.7398,130,13,5.1,0.4,,,30:0:70,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Lara,4,11,,,,,,,96,388639.4052,62,250996.2825,,,,,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 2730,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 2730,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 2730,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 2730,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 2463,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 2463,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 2463,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 2463,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 4000,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 4000,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 4000,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 4000,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 4113,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 4113,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 4113,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,NWG 4113,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Vega,1,16,,,154,1374.456294,250,2231.260217,85,344107.8067,63,255044.6097,113,13,6.5,0.3,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Vega,2,16,,,85,758.6284738,208,1856.408501,45,182174.7212,32,129546.4684,106,17,5.6,0.7,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Vega,3,16,,,84,749.7034329,441,3935.943023,71,287431.2268,63,255044.6097,104,16,5.5,1.3,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Vega,4,16,,,,,,,84,340059.4796,59,238851.3011,,,,,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,X-59,1,17,,,82,731.8533512,86,767.5535147,58,234802.974,36,145739.777,75,13,4.7,0.8,,,25:75:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,X-59,2,17,,,97,865.7289642,192,1713.607847,72,291479.5539,48,194319.7026,67,11,4.8,1.3,,,50:50:00,,,,,,,,,,,,,
Wisconsin ChippewaFalls,X-59,3,17,,,109,972.8294546,176,1570.807193,66,267189.5911,44,178126.3941,61,11,4.7,0.5,,,50:50:00,,,,,,,,,,,,,
Wisconsin ChippewaFalls,X-59,4,17,,,,,,,76,307672.8625,40,161933.0855,,,,,,,40:60:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Amaze Auto,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Amaze Auto,2,18,,,90,803.2536781,90,803.2536781,89,360301.1152,57,230754.6468,69,17,3.4,1.2,,,50:50:00,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Amaze Auto,3,18,,,42,374.8517165,132,1178.105395,78,315769.5167,44,178126.3941,45,8,3.4,0.3,,,0.888888889,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Amaze Auto,4,18,,,42,374.8517165,134,1195.955476,94,380542.7509,67,271237.9182,48,5,3.5,0.8,,,30:70:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Fibror 79,1,19,,,59,526.5774112,192,1713.607847,81,327914.4981,48,194319.7026,49,8,2.6,0.5,,,0.888888889,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Fibror 79,2,19,,,18,160.6507356,155,1383.381335,54,218609.6654,24,97159.8513,152,22,7.5,1.4,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Fibror 79,3,19,,,55,490.8772478,384,3427.215693,66,267189.5911,48,194319.7026,135,25,5.7,1,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Fibror 79,4,19,,,59,526.5774112,588,5247.924031,71,287431.2268,42,170029.7398,155,16,7.8,1.9,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Futura 83,1,20,,,,,,,70,283382.8996,61,246947.9554,,,,,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Futura 83,2,20,,,52,464.1021252,326,2909.563323,67,271237.9182,48,194319.7026,136,21,5.9,0.8,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Futura 83,3,20,,,35,312.3764304,304,2713.212424,74,299576.2082,45,182174.7212,159,12,5.9,0.8,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Futura 83,4,20,,,50,446.2520434,242,2159.85989,82,331962.8253,41,165981.4126,157,23,5.4,0.7,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Katani,1,21,,,,,,,55,222657.9926,38,153836.4312,,,,,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Katani,2,21,,,86,767.5535147,78,696.1531877,43,174078.0669,32,129546.4684,77,7,3.7,0.5,,,50:50:00,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Katani,3,21,,,54,481.9522069,111,990.6795364,73,295527.881,37,149788.1041,55,6,4.2,0.6,,,0.888888889,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Katani,4,21,,,57,508.7273295,144,1285.205885,52,210513.0112,41,165981.4126,65,11,4.5,1.3,,,30:70:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Picolo,1,22,,,,,,,27,109304.8327,42,170029.7398,,,,,,,0.888888889,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Picolo,2,22,,,74,660.4530243,26,232.0510626,21,85014.86989,13,52628.25279,68,13,5.4,1,,,50:50:00,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Picolo,3,22,,,27,240.9761034,132,1178.105395,32,129546.4684,24,97159.8513,75,9,5.2,0.9,,,30:70:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Picolo,4,22,,,50,446.2520434,72,642.6029425,46,186223.0483,24,97159.8513,60,16,4.8,1.3,,,40:60:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Sonthica 70,1,23,,,,,,,43,174078.0669,37,149788.1041,,,,,,,30:70:0,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Sonthica 70,2,23,,,45,401.6268391,279,2490.086402,67,271237.9182,38,153836.4312,140,16,5.8,1,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Sonthica 70,3,23,,,87,776.4785555,500,4462.520434,61,246947.9554,50,202416.3569,159,31,7,1.2,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,Sonthica 70,4,23,,,89,794.3286373,714,6372.47918,54,218609.6654,51,206464.684,151,26,8.3,1.3,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,WI-M-H-19-00112,1,24,,,,,,,62,250996.2825,38,153836.4312,,,,,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,WI-M-H-19-00112,2,24,,,36,321.3014713,239,2133.084768,85,344107.8067,62,250996.2825,123,29,5.2,0.9,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,WI-M-H-19-00112,3,24,,,73,651.5279834,414,3694.966919,89,360301.1152,46,186223.0483,144,13,6.5,2.5,,,0.001157407,,,,,,,,,,,,,
Wisconsin ChippewaFalls,WI-M-H-19-00112,4,24,,,65,580.1276564,276,2463.31128,85,344107.8067,84,340059.4796,127,10,4.7,0.7,,,0.001157407,,,,,,,,,,,,,
