site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
kansas_quicksand,altair,1,,,107-1,7.3,65,,162,,,25,101208,36.13,,2.663,,,,,,,,,,,,,,,,,
kansas_quicksand,altair,1,,,204-1,21.4,191,,648,,,111,449364,41.91,,2.673,,,,,,,,,,,,,,,,,
kansas_quicksand,altair,1,,,311-1,11.8,105,,1214,,,92,372446,75.95,,3.953,,,,,,,,,,,,,,,,,
kansas_quicksand,altair,1,,,410-1,7,62,,891,,,83,336011,70.17,,3.729,,,,,,,,,,,,,,,,,
kansas_quicksand,altair,2,,,107-2,23.3,208,,243,,,29,117401,42.04,,2.898,,,,,,,,,,,,,,,,,
kansas_quicksand,altair,2,,,204-2,20.7,185,,567,,,96,388639,41.47,,2.553,,,,,,,,,,,,,,,,,
kansas_quicksand,altair,2,,,311-2,10.2,91,,1700,,,62,250996,94.55,,5.071,,,,,,,,,,,,,,,,,
kansas_quicksand,altair,2,,,410-2,3.1,28,,1214,,,75,303625,80.39,,4.23,,,,,,,,,,,,,,,,,
kansas_quicksand,anka,1,,,108-1,6.3,56,,1053,,,89,360301,64.71,,3.684,,,,,,,,,,,,,,,,,
kansas_quicksand,anka,1,,,210-1,16.8,150,,891,,,58,234803,59.37,,3.386,,,,,,,,,,,,,,,,,
kansas_quicksand,anka,1,,,307-1,11.5,103,,486,,,60,242900,46.23,,3.059,,,,,,,,,,,,,,,,,
kansas_quicksand,anka,1,,,406-1,8.8,79,,972,,,55,222658,80.84,,4.194,,,,,,,,,,,,,,,,,
kansas_quicksand,anka,2,,,108-2,20.8,186,,567,,,47,190271,59.94,,3.568,,,,,,,,,,,,,,,,,
kansas_quicksand,anka,2,,,210-2,17.6,157,,891,,,74,299576,65.09,,3.669,,,,,,,,,,,,,,,,,
kansas_quicksand,anka,2,,,307-2,8.8,79,,162,,,28,113353,34.42,,2.292,,,,,,,,,,,,,,,,,
kansas_quicksand,anka,2,,,406-2,2.6,23,,729,,,48,194320,79.12,,3.884,,,,,,,,,,,,,,,,,
kansas_quicksand,bialobrzeskie,1,,,109-1,5.1,46,,486,,,24,97160,57.40,,3.794,,,,,,,,,,,,,,,,,
kansas_quicksand,bialobrzeskie,1,,,212-1,5.4,48,,810,,,21,85015,85.53,,4.964,,,,,,,,,,,,,,,,,
kansas_quicksand,bialobrzeskie,1,,,303-1,3.5,31,,81,,,10,40483,42.35,,3.149,,,,,,,,,,,,,,,,,
kansas_quicksand,bialobrzeskie,1,,,414-1,3.3,29,,1700,,,19,76918,141.03,,6.614,,,,,,,,,,,,,,,,,
kansas_quicksand,bialobrzeskie,2,,,109-2,5.2,46,,486,,,19,76918,72.39,,4.364,,,,,,,,,,,,,,,,,
kansas_quicksand,bialobrzeskie,2,,,212-2,9.7,87,,810,,,21,85015,79.38,,4.893,,,,,,,,,,,,,,,,,
kansas_quicksand,bialobrzeskie,2,,,303-2,3.1,28,,405,,,21,85015,50.67,,3.541,,,,,,,,,,,,,,,,,
kansas_quicksand,bialobrzeskie,2,,,414-2,1.8,16,,1376,,,30,121450,115.70,,5.603,,,,,,,,,,,,,,,,,
kansas_quicksand,cfx1,1,,,104-1,9.7,87,,243,,,38,153836,37.72,,2.909,,,,,,,,,,,,,,,,,
kansas_quicksand,cfx1,1,,,208-1,9.4,84,,81,,,33,133595,20.96,,2.372,,,,,,,,,,,,,,,,,
kansas_quicksand,cfx1,1,,,310-1,8.5,76,,324,,,38,153836,36.45,,2.984,,,,,,,,,,,,,,,,,
kansas_quicksand,cfx1,1,,,408-1,6.7,60,,81,,,15,60725,23.43,,2.44,,,,,,,,,,,,,,,,,
kansas_quicksand,cfx1,2,,,104-2,13.1,117,,162,,,34,137643,32.26,,2.464,,,,,,,,,,,,,,,,,
kansas_quicksand,cfx1,2,,,208-2,13.8,123,,162,,,35,141691,25.53,,2.545,,,,,,,,,,,,,,,,,
kansas_quicksand,cfx1,2,,,310-2,13.6,121,,243,,,42,170030,37.34,,2.844,,,,,,,,,,,,,,,,,
kansas_quicksand,cfx1,2,,,408-2,9.7,87,,243,,,29,117401,36.77,,3.183,,,,,,,,,,,,,,,,,
kansas_quicksand,crs1,1,,,106-1,19.2,171,,243,,,54,218610,34.86,,2.847,,,,,,,,,,,,,,,,,
kansas_quicksand,crs1,1,,,213-1,6.7,60,,324,,,31,125498,43.43,,3.11,,,,,,,,,,,,,,,,,
kansas_quicksand,crs1,1,,,313-1,5.8,52,,162,,,22,89063,44.45,,3.106,,,,,,,,,,,,,,,,,
kansas_quicksand,crs1,1,,,405-1,7,62,,243,,,17,68822,45.09,,3.679,,,,,,,,,,,,,,,,,
kansas_quicksand,crs1,2,,,106-2,14.4,129,,243,,,39,157885,30.92,,2.618,,,,,,,,,,,,,,,,,
kansas_quicksand,crs1,2,,,213-2,12.1,108,,324,,,42,170030,39.69,,3.03,,,,,,,,,,,,,,,,,
