site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
Michigan,Grandi ,3,,,,78.85,703.74,14.52,129.59,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Grandi ,4,,,,37.94,338.62,11.51,102.73,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Grandi ,1,,,,30.43,271.59,9.23,82.38,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Grandi ,2,,,,10.78,96.21,9.23,82.38,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Grandi ,3,,,,10.38,92.64,7.97,71.13,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Grandi ,4,,,,5.55,49.53,9.66,86.22,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Grandi ,5,,,,6.65,59.35,28.50,254.36,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Grandi ,5,,,,34.44,307.38,27.40,244.55,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Grandi ,6,,,,20.3,181.18,24.50,218.66,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Grandi ,6,,,,1.34,11.96,21.30,190.10,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,1,,,,2.57,22.94,31.80,283.82,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,2,,,,3.15,28.11,16.56,147.80,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,3,,,,0.73,6.52,125.33,1118.58,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,4,,,,35.32,315.23,13.46,120.13,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,1,,,,27.45,244.99,16.86,150.48,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,2,,,,3.82,34.09,13.08,116.74,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,3,,,,23.02,205.45,114.50,1021.92,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,4,,,,32.41,289.26,15.01,133.96,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,5,,,,73.91,659.65,35.00,312.38,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,5,,,,176.95,1579.29,44.20,394.49,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,6,,,,133.73,1193.55,40.30,359.68,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,6,,,,3.42,30.52,116.10,1036.20,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,5,,,,2.28,20.35,115.20,1028.16,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,5,,,,1.03,9.19,196.70,1755.56,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,1,,,,1.36,12.14,8.71,77.74,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,2,,,,0.23,2.05,16.30,145.48,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,3,,,,0.38,3.39,7.02,62.65,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,4,,,,14.03,125.22,55.50,495.34,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,1,,,,129.64,1157.04,17.62,157.26,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,2,,,,54.93,490.25,13.59,121.29,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,3,,,,150.76,1345.54,18.52,165.29,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,4,,,,124.49,1111.08,78.68,702.22,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,5,,,,4.61,41.14,28.40,253.47,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,5,,,,1.72,15.35,135.10,1205.77,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,6,,,,0.51,4.55,145.70,1300.38,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,6,,,,0.36,3.21,84.10,750.60,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii 51,1,,,,0.14,1.25,35.82,319.69,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii 51,2,,,,0.49,4.37,8.49,75.77,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii 51,3,,,,5.87,52.39,19.16,171.00,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii 51,4,,,,3.24,28.92,33.29,297.11,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii 51,1,,,,3.65,32.58,10.88,97.10,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii 51,2,,,,45.42,405.38,29.42,262.57,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii 51,3,,,,46.3,413.23,6.43,57.39,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii 51,4,,,,22.65,202.15,35.20,314.16,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii 51,5,,,,13.4,119.60,60.60,540.86,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii 51,5,,,,53.4,476.60,10.90,97.28,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Katani ,5,,,,16.61,148.24,34.50,307.91,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Katani ,5,,,,14.8,132.09,,,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Katani ,1,,,,18.65,166.45,11.19,99.87,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Katani ,2,,,,36.86,328.98,12.43,110.94,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Katani ,3,,,,205.94,1838.02,6.99,62.39,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Katani ,4,,,,189.94,1695.22,10.07,89.88,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Katani ,1,,,,4.71,42.04,14.98,133.70,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Katani ,2,,,,6.54,58.37,21.76,194.21,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Katani ,3,,,,59.38,529.97,8.07,72.03,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Katani ,4,,,,45.3,404.30,14.08,125.66,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,1,,,,66.08,589.77,9.82,87.64,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,2,,,,10.63,94.87,29.10,259.72,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,3,,,,2.73,24.37,21.83,194.83,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,4,,,,10.51,93.80,4.67,41.68,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,1,,,,75.56,674.38,7.57,67.56,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,2,,,,188.71,1684.24,24.05,214.65,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,3,,,,144.03,1285.47,22.19,198.05,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,4,,,,120.74,1077.61,3.38,30.17,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,5,,,,29.64,264.54,21.80,194.57,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,5,,,,39.5,352.54,17.50,156.19,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,6,,,,6.1,54.44,20.40,182.07,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,6,,,,6.49,57.92,20.90,186.53,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,1,,,,74.05,660.90,35.92,320.59,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,2,,,,19.48,173.86,50.50,450.71,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,3,,,,1.17,10.44,41.58,371.10,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,4,,,,3.15,28.11,5.05,45.07,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,1,,,,188.76,1684.69,40.94,365.39,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,2,,,,102.48,914.64,39.12,349.15,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,3,,,,170.58,1522.43,38.27,341.56,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,4,,,,128.69,1148.56,24.20,215.99,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,5,,,,22.84,203.85,223.80,1997.42,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,5,,,,5,44.63,118.60,1058.51,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,6,,,,26.25,234.28,172.60,1540.46,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,Uso-31,6,,,,9.61,85.77,171.60,1531.54,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,1,,,,2.28,20.35,5.43,48.46,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,2,,,,5.22,46.59,12.02,107.28,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,3,,,,7.01,62.56,5.44,48.55,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,4,,,,3.61,32.22,3.63,32.40,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,1,,,,77.47,691.42,2.90,25.88,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,2,,,,29.89,266.77,4.23,37.75,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,3,,,,13.46,120.13,5.02,44.80,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,4,,,,,,3.79,33.83,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,5,,,,,,12.60,112.46,,,,,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,5,,,,,,13.10,116.92,,,,,,,,,,,,,,,,,,,,,,,,
