site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
New York,Grandi,,,,,193.5,1726.4,426.4,3804.2,50.81674051,205648.2345,50.5,204366.4,109.5,26.2,5.8865,2.222476715,,,,,,,14.244375,,,,,,,,,
New York,Grandi,,,,,199.5,1779.9,460.4,4107.5,35.41772824,143330.5877,43,174015,102.3,12.9,5.657666667,2.729247373,,,,,,,14.51638889,,,,,,,,,
New York,H-51,,,,,19,169.5,1034.2,9226.9,78.53496261,317819.9988,68.5,277209.9,178.9,17.7,8.633333333,2.923848301,,,,,,,15.118125,,,,,,,,,
New York,H-51,,,,,,,,,38.49753069,155794.1171,,,,,,,,,,,,,,,,,,,,,,
New York,H-51,,,,,13.5,120.4,836.7,7465.2,55.4364442,224343.5286,53.5,216507,216.5,20.6,8.633333333,3.021129296,,,,,,,15.48481266,,,,,,,,,
New York,H-51,,,,,13,116,762.5,6802.7,33.87782701,137098.823,35,141640.1,158.1,12.1,9.484615385,2.211106981,,,,,,,16.08125,,,,,,,,,
New York,Henola,,,,,141.5,1262.5,956.6,8534.7,84.69456752,342747.0575,77.5,313631.7,106.5,39.9,7.02,1.930181339,,,,,,,11.58875,,,,,,,,,
New York,Henola,,,,,,,,,64.67585156,261734.1167,,,,,,,,,,,,,,,,,,,,,,
New York,Henola,,,,,143.5,1280.3,651.4,5812,30.79802455,124635.2936,26,105218.4,153.6,12.9,7.95,1.462589029,,,,,,,11.6975,,,,,,,,,
New York,Henola,,,,,168.5,1503.4,701.8,6261.3,63.13595033,255502.352,59,238764.7,137.6,21.2,6.7,1.920416621,,,,,,,12.19613636,,,,,,,,,
New York,Hlesia,,,,,18.5,165.1,725.2,6470.3,66.21575279,267965.8813,46.5,188179,181.7,22.7,8.43,2.138246946,,,,,,,15.24097222,,,,,,,,,
New York,Hlesia,,,,,,,,,35.41772824,143330.5877,,,,,,,,,,,,,,,,,,,,,,
New York,Hlesia,,,,,20.5,182.9,872.3,7783,29.25812333,118403.529,23.5,95101.2,178.1,25.5,10.59166667,3.127154813,,,,,,,15.94385212,,,,,,,,,
New York,Hlesia,,,,,22,196.3,942.4,8408.1,29.25812333,118403.529,29,117358.9,193.2,9.9,11.19,3.582024567,,,,,,,16.405,,,,,,,,,
New York,Hliana,,,,,34.5,307.8,549.5,4902.9,21.55861719,87244.70555,25.5,103194.9,153,11.7,9.5,2.449489743,,,,,,,15.71375,,,,,,,,,
New York,Hliana,,,,,,,,,12.31920982,49854.11746,,,,,,,,,,,,,,,,,,,,,,
New York,Hliana,,,,,22.5,200.7,398,3551.4,12.31920982,49854.11746,10,40468.6,170.3,12,9.45,3.028063187,,,,,,,15.67909722,,,,,,,,,
New York,Hliana,,,,,5,44.6,101.7,907.3,4.619703683,18695.29405,6.5,26304.6,148.1,17.8,7.491666667,2.534580285,,,,,,,16.21334441,,,,,,,,,
New York,Lara,,,,,34,303.3,1131.7,10097.4,70.83545647,286661.1754,42.5,171991.6,194.8,32.8,11.30833333,3.282138107,,,,,,,15.10934343,,,,,,,,,
New York,Lara,,,,,,,,,55.4364442,224343.5286,,,,,,,,,,,,,,,,,,,,,,
New York,Lara,,,,,40,356.9,1059.6,9453.4,49.27683928,199416.4698,43.5,176038.4,208.6,28.8,10.58333333,2.826904471,,,,,,,14.9835,,,,,,,,,
New York,Lara,,,,,55,490.7,1741.6,15538.7,73.91525893,299124.7047,72.5,293397.4,236.9,34,10.3,4.238907092,,,,,,,14.16551136,,,,,,,,,
New York,Vega,,,,,206.5,1842.4,1042.4,9300.3,70.83545647,286661.1754,74,299467.6,157,11.3,7.945454545,2.849677378,,,,,,,15.18660714,,,,,,,,,
New York,Vega,,,,,,,,,78.53496261,317819.9988,,,,,,,,,,,,,,,,,,,,,,
New York,Vega,,,,,84,749.4,1170.9,10446.7,52.35664174,211879.9992,57,230671,191.7,16.3,11.08333333,3.401184434,,,,,,,15.99946429,,,,,,,,,
New York,Vega,,,,,87.5,780.7,554.7,4948.8,30.79802455,124635.2936,38.5,155804.1,157.6,17.4,7.77,1.571655178,,,,,,,15.03808081,,,,,,,,,
New York,X-59,,,,,149,1329.4,290.9,2595.6,90.85417243,367674.1162,70.5,285303.6,99,14.4,5.0525,1.483067345,,,,,,,17.24204545,,,,,,,,,
New York,X-59,,,,,261.5,2333.1,578.3,5160,81.61476507,330283.5282,80,323748.8,122.4,13.5,4.6905,1.800348508,,,,,,,16.368125,,,,,,,,,
New York,X-59,,,,,244,2177,636.7,5680.8,50.81674051,205648.2345,52.5,212460.2,123.5,13.8,8.23,2.407301394,,,,,,,16.701875,,,,,,,,,
New York,X-59,,,,,278.5,2484.8,602.8,5378.4,47.73693806,193184.7051,42,169968.1,114.9,10.8,7.14,2.823012575,,,,,,,17.31972222,,,,,,,,,
=======
Cornell,Altair,,,,,89,794.1,370.9,3309.2,,,52,210436.7,107.8,11,,,,,,,,,,,,,,,,,,
Cornell,Altair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Altair,,,,,43.5,388.1,656.6,5858.3,,,40.5,163897.8,174.6,21.7,,,,,,,,,,,,,,,,,,
Cornell,Altair,,,,,77,687,720.4,6427.5,,,46.5,188179,161.9,14.1,,,,,,,,,,,,,,,,,,
Cornell,Anka,,,,,119.5,1066.2,1034.6,9230.7,,,62,250905.3,196.2,28,,,,,,,,,,,,,,,,,,
Cornell,Anka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Anka,,,,,85.5,762.8,1326.2,11832.5,,,78.5,317678.5,210.4,28,,,,,,,,,,,,,,,,,,
Cornell,Anka,,,,,67.5,602.2,1076.6,9605.3,,,49,198296.1,211.7,20.2,,,,,,,,,,,,,,,,,,
Cornell,Bialobrzeskie,,,,,132,1177.7,930.5,8301.5,,,68,275186.5,181.8,27.7,,,,,,,,,,,,,,,,,,
Cornell,Bialobrzeskie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Bialobrzeskie,,,,,101.5,905.6,1115.8,9954.9,,,59,238764.7,180,23.7,,,,,,,,,,,,,,,,,,
Cornell,Bialobrzeskie,,,,,123.5,1101.9,1188.7,10605.6,,,41.5,167944.7,206.8,24.9,,,,,,,,,,,,,,,,,,
Cornell,CFX-1,,,,,116,1035,333.9,2979.2,,,51.5,208413.3,112.9,20.2,,,,,,,,,,,,,,,,,,
Cornell,CFX-1,,,,,174.5,1556.9,405.4,3616.9,,,53.5,216507,109.7,19.5,,,,,,,,,,,,,,,,,,
Cornell,CFX-1,,,,,222,1980.7,677.8,6047.5,,,63.5,256975.6,144,12.5,,,,,,,,,,,,,,,,,,
Cornell,CFX-1,,,,,239,2132.4,630.8,5628.3,,,60,242811.6,123.4,21.4,,,,,,,,,,,,,,,,,,
Cornell,CFX-2,,,,,244,2177,1020.5,9104.6,,,56.5,228647.6,118.4,11.5,,,,,,,,,,,,,,,,,,
Cornell,CFX-2,,,,,170,1516.7,569.8,5084.2,,,49.5,200319.6,131.3,18.6,,,,,,,,,,,,,,,,,,
Cornell,CFX-2,,,,,193,1721.9,609.7,5439.5,,,58.5,236741.3,138.3,16,,,,,,,,,,,,,,,,,,
Cornell,CFX-2,,,,,186,1659.5,595.3,5311.5,,,46,186155.6,124.5,14.5,,,,,,,,,,,,,,,,,,
Cornell,Grandi,,,,,139,1240.2,556,4960.2,,,60,242811.6,93.3,10.8,,,,,,,,,,,,,,,,,,
Cornell,Grandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Grandi,,,,,193.5,1726.4,426.4,3804.2,,,50.5,204366.4,109.5,26.2,,,,,,,,,,,,,,,,,,
Cornell,Grandi,,,,,199.5,1779.9,460.4,4107.5,,,43,174015,102.3,12.9,,,,,,,,,,,,,,,,,,
Cornell,H-51,,,,,19,169.5,1034.2,9226.9,,,68.5,277209.9,178.9,17.7,,,,,,,,,,,,,,,,,,
Cornell,H-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,H-51,,,,,13.5,120.4,836.7,7465.2,,,53.5,216507,216.5,20.6,,,,,,,,,,,,,,,,,,
Cornell,H-51,,,,,13,116,762.5,6802.7,,,35,141640.1,158.1,12.1,,,,,,,,,,,,,,,,,,
Cornell,Henola,,,,,141.5,1262.5,956.6,8534.7,,,77.5,313631.7,106.5,39.9,,,,,,,,,,,,,,,,,,
Cornell,Henola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Henola,,,,,143.5,1280.3,651.4,5812,,,26,105218.4,153.6,12.9,,,,,,,,,,,,,,,,,,
Cornell,Henola,,,,,168.5,1503.4,701.8,6261.3,,,59,238764.7,137.6,21.2,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,18.5,165.1,725.2,6470.3,,,46.5,188179,181.7,22.7,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,20.5,182.9,872.3,7783,,,23.5,95101.2,178.1,25.5,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,22,196.3,942.4,8408.1,,,29,117358.9,193.2,9.9,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,34.5,307.8,549.5,4902.9,,,25.5,103194.9,153,11.7,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,22.5,200.7,398,3551.4,,,10,40468.6,170.3,12,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,5,44.6,101.7,907.3,,,6.5,26304.6,148.1,17.8,,,,,,,,,,,,,,,,,,
Cornell,Lara,,,,,34,303.3,1131.7,10097.4,,,42.5,171991.6,194.8,32.8,,,,,,,,,,,,,,,,,,
Cornell,Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Lara,,,,,40,356.9,1059.6,9453.4,,,43.5,176038.4,208.6,28.8,,,,,,,,,,,,,,,,,,
Cornell,Lara,,,,,55,490.7,1741.6,15538.7,,,72.5,293397.4,236.9,34,,,,,,,,,,,,,,,,,,
Cornell,Vega,,,,,206.5,1842.4,1042.4,9300.3,,,74,299467.6,157,11.3,,,,,,,,,,,,,,,,,,
Cornell,Vega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Vega,,,,,84,749.4,1170.9,10446.7,,,57,230671,191.7,16.3,,,,,,,,,,,,,,,,,,
Cornell,Vega,,,,,87.5,780.7,554.7,4948.8,,,38.5,155804.1,157.6,17.4,,,,,,,,,,,,,,,,,,
Cornell,X-59,,,,,149,1329.4,290.9,2595.6,,,70.5,285303.6,99,14.4,,,,,,,,,,,,,,,,,,
Cornell,X-59,,,,,261.5,2333.1,578.3,5160,,,80,323748.8,122.4,13.5,,,,,,,,,,,,,,,,,,
Cornell,X-59,,,,,244,2177,636.7,5680.8,,,52.5,212460.2,123.5,13.8,,,,,,,,,,,,,,,,,,
Cornell,X-59,,,,,278.5,2484.8,602.8,5378.4,,,42,169968.1,114.9,10.8,,,,,,,,,,,,,,,,,,
>>>>>>> f36e746aa6404bf345bdf3645fda5a03ffeccf44
