site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
cornell,altair,1,,,107,165.6,1478,293.9,2623,181.5,1935.1,181.5,734848,136.7,,,,,,,,,,,,,,,,,,,
cornell,altair,2,,,212,138.1,1233,346.3,3091,180.0,,180.0,728620,134.0,,,,,,,,,,,,,,,,,,,
cornell,altair,3,,,310,190.2,1697,366.4,3270,132.3,,132.3,535567,151.0,,,,,,,,,,,,,,,,,,,
cornell,altair,4,,,411,171.7,1533,333.6,2977,135.4,,135.4,548022,142.0,,,,,,,,,,,,,,,,,,,
cornell,anka,1,,,108,166.8,1489,321.7,2871,169.2,,169.2,685028,142.3,,,,,,,,,,,,,,,,,,,
cornell,anka,2,,,206,168.9,1507,533.2,4759,195.4,,195.4,790896,161.0,,,,,,,,,,,,,,,,,,,
cornell,anka,3,,,312,152.0,1357,320.5,2860,187.7,,187.7,759758,152.7,,,,,,,,,,,,,,,,,,,
cornell,anka,4,,,413,164.8,1470,266.8,2381,155.4,,155.4,628980,145.3,,,,,,,,,,,,,,,,,,,
cornell,bialobrzeskie,1,,,104,146.7,1309,163.1,1456,96.9,,96.9,392334,119.7,,,,,,,,,,,,,,,,,,,
cornell,bialobrzeskie,2,,,208,179.9,1606,259.4,2315,84.6,,84.6,342514,151.0,,,,,,,,,,,,,,,,,,,
cornell,bialobrzeskie,3,,,304,114.8,1024,237.3,2118,98.5,,98.5,398562,141.7,,,,,,,,,,,,,,,,,,,
cornell,bialobrzeskie,4,,,408,159.0,1419,407.0,3632,150.8,,150.8,610297,157.7,,,,,,,,,,,,,,,,,,,
cornell,cfx1,1,,,103,83.2,743,76.2,680,155.4,,155.4,628980,66.0,,,,,,,,,,,,,,,,,,,
cornell,cfx1,2,,,204,110.2,984,91.4,816,124.6,,124.6,504430,78.0,,,,,,,,,,,,,,,,,,,
cornell,cfx1,3,,,313,110.7,988,91.0,812,143.1,,143.1,579160,86.3,,,,,,,,,,,,,,,,,,,
cornell,cfx1,4,,,410,182.4,1628,141.8,1266,113.8,,113.8,460837,86.3,,,,,,,,,,,,,,,,,,,
cornell,crs1,1,,,110,175.0,1562,166.8,1489,132.3,,132.3,535567,100.3,,,,,,,,,,,,,,,,,,,
cornell,crs1,2,,,210,161.1,1438,169.7,1514,120.0,,120.0,485747,115.3,,,,,,,,,,,,,,,,,,,
cornell,crs1,3,,,306,179.1,1598,200.0,1785,143.1,,143.1,579160,114.7,,,,,,,,,,,,,,,,,,,
cornell,crs1,4,,,407,204.9,1829,232.8,2078,104.6,,104.6,423472,119.0,,,,,,,,,,,,,,,,,,,
cornell,henola,1,,,106,202.0,1803,359.0,3204,178.4,,178.4,722393,108.7,,,,,,,,,,,,,,,,,,,
cornell,henola,2,,,209,195.5,1745,345.9,3087,187.7,,187.7,759758,121.0,,,,,,,,,,,,,,,,,,,
cornell,henola,3,,,303,135.7,1211,213.1,1902,201.5,,201.5,815806,112.0,,,,,,,,,,,,,,,,,,,
cornell,henola,4,,,402,170.5,1522,238.5,2129,166.1,,166.1,672573,116.3,,,,,,,,,,,,,,,,,,,
cornell,hlesia,1,,,101,96.3,860,289.3,2582,195.4,,195.4,790896,107.0,,,,,,,,,,,,,,,,,,,
cornell,hlesia,2,,,201,77.0,688,232.0,2070,210.7,,210.7,853171,107.3,,,,,,,,,,,,,,,,,,,
cornell,hlesia,3,,,302,77.5,691,283.2,2528,204.6,,204.6,828261,120.7,,,,,,,,,,,,,,,,,,,
cornell,hlesia,4,,,412,123.0,1097,261.9,2337,180.0,,180.0,728620,128.3,,,,,,,,,,,,,,,,,,,
cornell,hliana,1,,,112,99.6,889,178.7,1595,113.8,,113.8,460837,115.7,,,,,,,,,,,,,,,,,,,
cornell,hliana,2,,,207,65.2,582,206.1,1840,115.4,,115.4,467064,140.3,,,,,,,,,,,,,,,,,,,
cornell,hliana,3,,,307,62.7,560,206.6,1844,109.2,,109.2,442154,133.0,,,,,,,,,,,,,,,,,,,
cornell,hliana,4,,,409,89.8,801,262.3,2341,67.7,,67.7,274011,162.7,,,,,,,,,,,,,,,,,,,
cornell,hlukauskii51,1,,,105,82.8,739,270.5,2414,180.0,,180.0,728620,123.3,,,,,,,,,,,,,,,,,,,
cornell,hlukauskii51,2,,,213,70.9,633,323.4,2886,215.4,,215.4,871853,125.7,,,,,,,,,,,,,,,,,,,
cornell,hlukauskii51,3,,,309,75.0,669,400.4,3574,135.4,,135.4,548022,146.7,,,,,,,,,,,,,,,,,,,
cornell,hlukauskii51,4,,,404,89.8,801,380.3,3394,210.7,,210.7,853171,135.3,,,,,,,,,,,,,,,,,,,
cornell,katani,1,,,102,78.7,702,66.4,593,170.8,,170.8,691255,50.7,,,,,,,,,,,,,,,,,,,
cornell,katani,2,,,211,93.0,830,66.4,593,190.7,,190.7,772213,75.3,,,,,,,,,,,,,,,,,,,
cornell,katani,3,,,311,98.0,874,70.5,629,172.3,,172.3,697483,83.7,,,,,,,,,,,,,,,,,,,
cornell,katani,4,,,406,93.0,830,82.4,735,124.6,,124.6,504430,79.0,,,,,,,,,,,,,,,,,,,
cornell,nwg2730,1,,,111,159.8,1427,463.1,4133,116.9,,116.9,473292,157.0,,,,,,,,,,,,,,,,,,,
cornell,nwg2730,2,,,205,104.5,933,441.0,3936,141.5,,141.5,572932,168.0,,,,,,,,,,,,,,,,,,,
cornell,nwg2730,3,,,308,172.1,1536,530.7,4737,101.5,,101.5,411017,179.7,,,,,,,,,,,,,,,,,,,
cornell,nwg2730,4,,,401,106.6,951,451.6,4031,150.8,,150.8,610297,149.7,,,,,,,,,,,,,,,,,,,
cornell,nwg452,1,,,113,153.7,1372,276.2,2465,198.4,,198.4,803351,138.7,,,,,,,,,,,,,,,,,,,
cornell,nwg452,2,,,202,115.6,1032,281.6,2513,230.7,,230.7,934129,135.3,,,,,,,,,,,,,,,,,,,
cornell,nwg452,3,,,305,107.4,958,293.9,2623,524.6,,524.6,2123586,172.0,,,,,,,,,,,,,,,,,,,
cornell,nwg452,4,,,403,120.5,1075,316.0,2820,207.7,,207.7,840716,154.0,,,,,,,,,,,,,,,,,,,
cornell,x59,1,,,109,178.3,1591,91.8,819,86.1,,86.1,348741,78.3,,,,,,,,,,,,,,,,,,,
cornell,x59,2,,,203,104.9,936,86.1,768,87.7,,87.7,354969,83.7,,,,,,,,,,,,,,,,,,,
cornell,x59,3,,,301,69.3,618,65.6,585,95.4,,95.4,386107,73.3,,,,,,,,,,,,,,,,,,,
cornell,x59,4,,,405,159.4,1423,138.9,1240,69.2,,69.2,280239,107.7,,,,,,,,,,,,,,,,,,,
kansas_lexington,altair,1,,,,12.8,87.433542,102.39,690.4573281,,,30,121405.6926,,,,,,,,,,,,,,,,,,,,
kansas_lexington,altair,1,,,,23.76,185.2163604,123.3,877.011957,,,27,109265.1233,,,,,,,,,,,,,,,,,,,,
kansas_lexington,altair,1,,,,15.56,112.0576824,87.19,554.8461201,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,altair,1,,,,12,80.29611,82.02,508.7204658,,,28,113311.9798,,,,,,,,,,,,,,,,,,,,
kansas_lexington,altair,2,,,,11.55,76.2813045,110.08,759.0658932,,,22,89030.84124,,,,,,,,,,,,,,,,,,,,
kansas_lexington,altair,2,,,,21.22,162.5550138,117.79,827.8528941,,,18,72843.41556,,,,,,,,,,,,,,,,,,,,
kansas_lexington,altair,2,,,,14.57,103.2251103,84.5,530.846505,,,20,80937.1284,,,,,,,,,,,,,,,,,,,,
kansas_lexington,altair,2,,,,10.53,67.1810787,117.57,825.8901003,,,37,149733.6875,,,,,,,,,,,,,,,,,,,,
kansas_lexington,anka,1,,,,30.06,241.4236374,72.15,420.6623985,,,8,32374.85136,,,,,,,,,,,,,,,,,,,,
kansas_lexington,anka,1,,,,16.82,123.2991378,86.18,545.8351122,,,34,137593.1183,,,,,,,,,,,,,,,,,,,,
kansas_lexington,anka,1,,,,34.74,283.1776146,123.88,882.1865952,,,18,72843.41556,,,,,,,,,,,,,,,,,,,,
kansas_lexington,anka,1,,,,21.72,167.0159088,93.32,609.5366928,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,anka,2,,,,21.41,164.2501539,79.35,484.8992865,,,10,40468.5642,,,,,,,,,,,,,,,,,,,,
kansas_lexington,anka,2,,,,15.46,111.1655034,89.64,576.7045056,,,32,129499.4054,,,,,,,,,,,,,,,,,,,,
kansas_lexington,anka,2,,,,19.58,147.9232782,102.21,688.8514059,,,27,109265.1233,,,,,,,,,,,,,,,,,,,,
kansas_lexington,anka,2,,,,24.97,196.0117263,137.5,1003.701375,,,36,145686.8311,,,,,,,,,,,,,,,,,,,,
kansas_lexington,bialobrzeskie,1,,,,16.43,119.8196397,96.19,635.1422301,,,8,32374.85136,,,,,,,,,,,,,,,,,,,,
kansas_lexington,bialobrzeskie,1,,,,36.53,299.1476187,69.55,397.4657445,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,bialobrzeskie,1,,,,14.87,105.9016473,95.79,631.5735141,,,10,40468.5642,,,,,,,,,,,,,,,,,,,,
kansas_lexington,bialobrzeskie,1,,,,14.54,102.9574566,68.57,388.7223903,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,bialobrzeskie,2,,,,10.98,71.1958842,74.97,445.8218463,,,8,32374.85136,,,,,,,,,,,,,,,,,,,,
kansas_lexington,bialobrzeskie,2,,,,14.33,101.0838807,100.35,672.2568765,,,16,64749.70272,,,,,,,,,,,,,,,,,,,,
kansas_lexington,bialobrzeskie,2,,,,9.68,59.5975572,71.24,412.5435696,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,bialobrzeskie,2,,,,15.28,109.5595812,69.89,400.4991531,,,16,64749.70272,,,,,,,,,,,,,,,,,,,,
kansas_lexington,cfx1,1,,,,7,35.68716,28.81,33.9920199,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,cfx1,1,,,,3.5,4.460895,25.09,0.8029611,,,7,28327.99494,,,,,,,,,,,,,,,,,,,,
kansas_lexington,cfx1,1,,,,4.03,9.1894437,28.72,33.1890588,,,8,32374.85136,,,,,,,,,,,,,,,,,,,,
kansas_lexington,cfx1,1,,,,4.04,9.2786616,29.37,38.9882223,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,cfx1,2,,,,7.36,38.8990044,36.97,106.7938263,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,cfx1,2,,,,3.28,2.4981012,253,2034.16812,,,4,16187.42568,,,,,,,,,,,,,,,,,,,,
kansas_lexington,cfx1,2,,,,4.91,17.0406189,32.99,71.2851021,,,23,93077.69766,,,,,,,,,,,,,,,,,,,,
kansas_lexington,cfx1,2,,,,5.69,23.9996151,23.81,10.6169301,,,4,16187.42568,,,,,,,,,,,,,,,,,,,,
kansas_lexington,crs1,1,,,,10.94,70.8390126,30.22,46.5717438,,,8,32374.85136,,,,,,,,,,,,,,,,,,,,
kansas_lexington,crs1,1,,,,8.15,45.9472185,49.1,215.015139,,,10,40468.5642,,,,,,,,,,,,,,,,,,,,
kansas_lexington,crs1,1,,,,5.51,22.3936929,42.72,158.0941188,,,23,93077.69766,,,,,,,,,,,,,,,,,,,,
kansas_lexington,crs1,1,,,,4.59,14.1856461,31.96,62.0956584,,,6,24281.13852,,,,,,,,,,,,,,,,,,,,
kansas_lexington,crs1,2,,,,20.8,158.807862,43.61,166.0345119,,,6,24281.13852,,,,,,,,,,,,,,,,,,,,
kansas_lexington,crs1,2,,,,12.69,86.4521451,39.44,128.8306476,,,12,48562.27704,,,,,,,,,,,,,,,,,,,,
kansas_lexington,crs1,2,,,,5.6,23.196654,33,71.37432,,,9,36421.70778,,,,,,,,,,,,,,,,,,,,
kansas_lexington,crs1,2,,,,18.88,141.6780252,38.93,124.2805347,,,1,4046.85642,,,,,,,,,,,,,,,,,,,,
kansas_lexington,henola ,1,,,,30.3,243.564867,118.12,830.7970848,,,38,153780.544,,,,,,,,,,,,,,,,,,,,
kansas_lexington,henola ,1,,,,8.86,52.2816894,71.07,411.0268653,,,38,153780.544,,,,,,,,,,,,,,,,,,,,
kansas_lexington,henola ,1,,,,28.73,229.5576567,94.68,621.6703272,,,29,117358.8362,,,,,,,,,,,,,,,,,,,,
kansas_lexington,henola ,1,,,,49.13,411.5621727,70.4,405.049266,,,27,109265.1233,,,,,,,,,,,,,,,,,,,,
kansas_lexington,henola ,2,,,,32.48,263.0143692,97.68,648.4356972,,,36,145686.8311,,,,,,,,,,,,,,,,,,,,
kansas_lexington,henola ,2,,,,14.92,106.3477368,73.47,432.4391613,,,36,145686.8311,,,,,,,,,,,,,,,,,,,,
kansas_lexington,henola ,2,,,,25.01,196.3685979,96.62,638.9785998,,,32,129499.4054,,,,,,,,,,,,,,,,,,,,
kansas_lexington,henola ,2,,,,35.63,291.1180077,56.33,279.5196807,,,29,117358.8362,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlesia,1,,,,10.47,66.6457713,82.36,511.7538744,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlesia,1,,,,8.16,46.0364364,64.45,351.9646155,,,17,68796.55914,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlesia,1,,,,6.81,33.9920199,46.28,189.8556912,,,26,105218.2669,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlesia,1,,,,16.84,123.4775736,61.7,327.429693,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlesia,2,,,,9.39,57.0102381,71.58,415.5769782,,,20,80937.1284,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlesia,2,,,,7.21,37.5607359,69.71,398.8932309,,,26,105218.2669,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlesia,2,,,,5.9,25.873191,62.24,332.2474596,,,35,141639.9747,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlesia,2,,,,11.47,75.5675613,59.12,304.4114748,,,17,68796.55914,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hliana,1,,,,5.82,25.1594478,44.18,171.1199322,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hliana,1,,,,6.08,27.4791132,46.89,195.2979831,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hliana,1,,,,3.11,0.9813969,26.17,10.4384943,,,3,12140.56926,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hliana,1,,,,5.5,22.304475,31.13,54.6905727,,,8,32374.85136,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hliana,2,,,,7.73,42.2000667,40.61,139.2691419,,,7,28327.99494,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hliana,2,,,,11.28,73.8724212,53.79,256.8583341,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hliana,2,,,,3.66,5.8883814,28.74,33.3674946,,,4,16187.42568,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hliana,2,,,,5.46,21.9476034,33.81,78.6009699,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,1,,,,18.57,138.9122703,71.58,415.5769782,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,1,,,,12.14,81.5451606,58.46,298.5230934,,,21,84983.98482,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,1,,,,5.35,20.9662065,68.11,384.6183669,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,1,,,,16.61,121.4255619,41.1,143.640819,,,17,68796.55914,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,2,,,,12.75,86.9874525,70.8,408.617982,,,16,64749.70272,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,2,,,,13.83,96.6229857,70.19,403.1756901,,,29,117358.8362,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,2,,,,6.41,30.4233039,66.48,370.0758492,,,23,93077.69766,,,,,,,,,,,,,,,,,,,,
kansas_lexington,hlukauskii51,2,,,,24.22,189.3203838,59.43,307.1772297,,,25,101171.4105,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,1,,,,5.1,18.735759,65.71,363.2060709,,,4,16187.42568,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,1,,,,7.54,40.5049266,25.1,0.892179,,,10,40468.5642,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,1,,,,4.76,15.7023504,25.39,3.4794981,,,5,20234.2821,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,1,,,,4.02,9.1002258,24,8.92179,,,4,16187.42568,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,2,,,,4.5,13.382685,23.76,11.0630196,,,4,16187.42568,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,2,,,,3.12,1.0706148,23.11,16.8621831,,,3,12140.56926,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,2,,,,3.01,0.0892179,23.57,12.7581597,,,1,4046.85642,,,,,,,,,,,,,,,,,,,,
kansas_lexington,katani,2,,,,3.05,0.4460895,23.86,10.1708406,,,3,12140.56926,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,1,,,,10.57,67.5379503,73.82,435.5617878,,,15,60702.8463,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,1,,,,37.09,304.1438211,139.36,1020.295904,,,23,93077.69766,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,1,,,,24.06,187.8928974,107.66,737.4751614,,,22,89030.84124,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,1,,,,19.48,147.0310992,89.12,572.0651748,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,2,,,,23.79,185.4840141,115.24,805.1023296,,,18,72843.41556,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,2,,,,29.29,234.5538591,133.3,966.229857,,,15,60702.8463,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,2,,,,16.98,124.7266242,68.02,383.8154058,,,15,60702.8463,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg331,2,,,,40.49,334.4779071,137.74,1005.842605,,,16,64749.70272,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,1,,,,123.96,1079.179718,145.12,1071.685415,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,1,,,,35.48,289.7797392,100.33,672.0784407,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,1,,,,43.88,364.7227752,131.89,953.6501331,,,15,60702.8463,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,1,,,,38.86,319.9353894,98.29,653.8779891,,,15,60702.8463,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,2,,,,84.89,730.6053831,130.81,944.0145999,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,2,,,,35.83,292.9023657,119.28,841.1463612,,,18,72843.41556,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,2,,,,55.02,464.1115158,174.74,1335.948835,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg2730,2,,,,49.67,416.3799393,116,811.88289,,,16,64749.70272,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,1,,,,15.69,113.2175151,49.02,214.3013958,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,1,,,,14.76,104.9202504,64.97,356.6039463,,,12,48562.27704,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,1,,,,19.32,145.6036128,67.39,378.1946781,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,1,,,,27.17,215.6396643,83.12,518.5344348,,,10,40468.5642,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,2,,,,20.52,156.3097608,63.23,341.0800317,,,17,68796.55914,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,2,,,,20.77,158.5402083,110.62,763.8836598,,,19,76890.27198,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,2,,,,26.63,210.8218977,108.49,744.8802471,,,14,56655.98988,,,,,,,,,,,,,,,,,,,,
kansas_lexington,nwg452,2,,,,18.59,139.0907061,117.21,822.6782559,,,18,72843.41556,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,1,,,,28.43,226.8811197,29.96,44.2520784,,,5,20234.2821,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,1,,,,14.55,103.0466745,33.86,79.0470594,,,13,52609.13346,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,1,,,,11.87,79.1362773,26.82,16.2376578,,,6,24281.13852,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,1,,,,34.08,277.2892332,32.71,68.7870009,,,16,64749.70272,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,2,,,,39.73,327.6973467,41.53,147.4771887,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,2,,,,10.52,67.0918608,32.55,67.3595145,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,2,,,,8.94,52.9954326,27.37,21.1446423,,,11,44515.42062,,,,,,,,,,,,,,,,,,,,
kansas_lexington,x59,2,,,,19.55,147.6556245,27.78,24.8025762,,,10,40468.5642,,,,,,,,,,,,,,,,,,,,
kansas_manhattan,altair,1,,,,,1645,,4064,,246259,,271112,165,,,,,,,,,,,,,,,,,,,
kansas_manhattan,altair,2,,,,,1629,,3679,,213734,,368227,152,,,,,,,,,,,,,,,,,,,
kansas_manhattan,altair,3,,,,,1367,,3183,,367066,,299437,155,,,,,,,,,,,,,,,,,,,
kansas_manhattan,altair,4,,,,,1663,,4537,,278784,,265042,177,,,,,,,,,,,,,,,,,,,
kansas_manhattan,anka,1,,,,,1098,,2827,,106867,,135556,155,,,,,,,,,,,,,,,,,,,
kansas_manhattan,anka,2,,,,,1129,,3376,,167270,,208392,180,,,,,,,,,,,,,,,,,,,
kansas_manhattan,anka,3,,,,,990,,3225,,167270,,169951,192,,,,,,,,,,,,,,,,,,,
kansas_manhattan,anka,4,,,,,1123,,3650,,144038,,194229,189,,,,,,,,,,,,,,,,,,,
kansas_manhattan,bialobrzeskie,1,,,,,1295,,4058,,51110,,62720,183,,,,,,,,,,,,,,,,,,,
kansas_manhattan,bialobrzeskie,2,,,,,815,,3958,,65050,,68790,210,,,,,,,,,,,,,,,,,,,
kansas_manhattan,bialobrzeskie,3,,,,,624,,3613,,46464,,48557,204,,,,,,,,,,,,,,,,,,,
kansas_manhattan,bialobrzeskie,4,,,,,1348,,4094,,195149,,248856,158,,,,,,,,,,,,,,,,,,,
kansas_manhattan,canda,1,,,,,1235,,2333,,139392,,143649,137,,,,,,,,,,,,,,,,,,,
kansas_manhattan,canda,2,,,,,1165,,2180,,144038,,74859,125,,,,,,,,,,,,,,,,,,,
kansas_manhattan,canda,3,,,,,388,,1039,,32525,,26302,152,,,,,,,,,,,,,,,,,,,
kansas_manhattan,canda,4,,,,,1243,,1745,,78989,,32372,146,,,,,,,,,,,,,,,,,,,
kansas_manhattan,cfx1,1,,,,,1519,,1916,,171917,,184113,91,,,,,,,,,,,,,,,,,,,
kansas_manhattan,cfx1,2,,,,,1306,,1459,,190502,,101161,94,,,,,,,,,,,,,,,,,,,
kansas_manhattan,cfx1,3,,,,,1364,,1624,,190502,,93068,98,,,,,,,,,,,,,,,,,,,
kansas_manhattan,cfx1,4,,,,,1385,,1693,,227674,,139602,91,,,,,,,,,,,,,,,,,,,
kansas_manhattan,crs1,1,,,,,1434,,1778,,246259,,208392,104,,,,,,,,,,,,,,,,,,,
kansas_manhattan,crs1,2,,,,,1465,,2193,,181210,,143649,113,,,,,,,,,,,,,,,,,,,
kansas_manhattan,crs1,3,,,,,1267,,1855,,157978,,236717,104,,,,,,,,,,,,,,,,,,,
kansas_manhattan,crs1,4,,,,,1982,,2791,,223027,,339902,116,,,,,,,,,,,,,,,,,,,
kansas_manhattan,henola,1,,,,,1615,,3158,,181210,,184113,128,,,,,,,,,,,,,,,,,,,
kansas_manhattan,henola,2,,,,,1260,,2754,,218381,,232671,134,,,,,,,,,,,,,,,,,,,
kansas_manhattan,henola,3,,,,,1836,,4409,,227674,,269089,143,,,,,,,,,,,,,,,,,,,
kansas_manhattan,henola,4,,,,,1843,,3465,,218381,,234694,152,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hlesia,1,,,,,1100,,3360,,120806,,198276,152,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hlesia,2,,,,,2036,,5859,,51110,,105208,177,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hlesia,3,,,,,1182,,3635,,367066,,331809,143,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hlesia,4,,,,,1100,,3316,,260198,,204346,137,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hliana,1,,,,,1032,,3384,,148685,,135556,146,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hliana,2,,,,,1038,,3199,,116160,,123417,140,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hliana,3,,,,,750,,2729,,65050,,101161,158,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hliana,4,,,,,1050,,3143,,74342,,86999,162,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hlukauskii51,1,,,,,1123,,3114,,92928,,149719,155,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hlukauskii51,2,,,,,852,,3229,,120806,,186137,152,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hlukauskii51,3,,,,,1000,,3148,,125453,,125440,152,,,,,,,,,,,,,,,,,,,
kansas_manhattan,hlukauskii51,4,,,,,1058,,4295,,139392,,151742,165,,,,,,,,,,,,,,,,,,,
kansas_manhattan,joey,1,,,,,1272,,1984,,65050,,66766,143,,,,,,,,,,,,,,,,,,,
kansas_manhattan,joey,2,,,,,1286,,2059,,148685,,107231,137,,,,,,,,,,,,,,,,,,,
kansas_manhattan,joey,3,,,,,1284,,812,,130099,,62720,140,,,,,,,,,,,,,,,,,,,
kansas_manhattan,joey,4,,,,,1152,,2149,,74342,,103184,146,,,,,,,,,,,,,,,,,,,
kansas_manhattan,katani,1,,,,,1515,,2321,,181210,,135556,88,,,,,,,,,,,,,,,,,,,
kansas_manhattan,katani,2,,,,,1310,,1678,,223027,,188160,79,,,,,,,,,,,,,,,,,,,
kansas_manhattan,katani,3,,,,,1578,,1678,,246259,,180067,79,,,,,,,,,,,,,,,,,,,
kansas_manhattan,katani,4,,,,,1623,,2079,,246259,,147695,79,,,,,,,,,,,,,,,,,,,
kansas_manhattan,nwg2730,1,,,,,584,,1646,,181210,,82952,168,,,,,,,,,,,,,,,,,,,
kansas_manhattan,nwg2730,2,,,,,739,,3989,,255552,,123417,195,,,,,,,,,,,,,,,,,,,
kansas_manhattan,nwg2730,3,,,,,786,,2336,,153331,,70813,195,,,,,,,,,,,,,,,,,,,
kansas_manhattan,nwg2730,4,,,,,457,,2175,,246259,,123417,207,,,,,,,,,,,,,,,,,,,
kansas_manhattan,nwg452,1,,,,,254,,1753,,167270,,109254,183,,,,,,,,,,,,,,,,,,,
kansas_manhattan,nwg452,2,,,,,820,,3328,,195149,,210415,189,,,,,,,,,,,,,,,,,,,
