site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
Cornell,H-51,,,,,85,758.6,454,4052.0,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,54,482.0,590,5267.6,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,24,214.2,182,1620.8,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,62,553.4,341,3039.0,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,53,473.0,545,4862.4,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,36,321.3,250,2228.6,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,,,,,45,401.6,272,2431.2,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,41,365.9,272,2431.2,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,66,589.1,454,4052.0,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,61,544.4,522,4659.8,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,31,276.7,295,2633.8,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,39,348.1,272,2431.2,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,47,419.5,318,2836.4,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,49,437.3,499,4457.2,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,,,,,19,169.6,227,2026.0,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,,,,,175,1561.9,159,1418.2,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,,,,,151,1347.7,91,810.4,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,,,,,157,1401.2,114,1013.0,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,,,,,82,731.9,91,810.4,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,,,,,114,1017.5,136,1215.6,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,,,,,129,1151.3,68,607.8,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,,,,,81,722.9,23,202.6,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,,,,,74,660.5,45,405.2,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Uso-31,,,,,86,767.6,295,2633.8,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Uso-31,,,,,54,482.0,136,1215.6,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Uso-31,,,,,78,696.2,772,6888.3,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Uso-31,,,,,126,1124.6,454,4052.0,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Uso-31,,,,,110,981.8,431,3849.4,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Uso-31,,,,,59,526.6,182,1620.8,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Uso-31,,,,,72,642.6,545,4862.4,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Uso-31,,,,,62,553.4,341,3039.0,,,,,,,,,,,,,,,,,,,,,,,,
