site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
Vermont,Altair,1,,,105,96.13117444,857.9746606,,,,,74.62713121,,112,,,,,,,19.8,,,16,,,,,,,,,
Vermont,Altair,2,,,206,92.26717299,823.4882897,,,,,120.5515196,,108.3333333,,,,,,,12.2,,,15,,,,,,,,,
Vermont,Altair,3,,,312,91.12775424,813.3189309,,,,,68.88658265,,141,,,,,,,18.1,,,16,,,,,,,,,
Vermont,Altair,4,,,409,110.2146802,983.6705255,,,,,109.0704225,,157,,,,,,,24.1,,,15,,,,,,,,,
Vermont,Anka,1,,,101,107.0419197,955.3535078,,,,,126.2920682,,146.3333333,,,,,,,17.5,,,16,,,,,,,,,
Vermont,Anka,2,,,208,165.7794795,1479.58863,,,,,97.58932543,,167,,,,,,,17.5,,,15,,,,,,,,,
Vermont,Anka,3,,,304,117.5283079,1048.944951,,,,,63.1460341,,143.6666667,,,,,,,17.5,,,16,,,,,,,,,
Vermont,Anka,4,,,401,58.40317496,521.2507233,,,,,63.1460341,,87.33333333,,,,,,,19.1,,,14,,,,,,,,,
Vermont,Bialobrzeskie,1,,,117,74.73780475,667.0379618,,,,,34.44329133,,154,,,,,,,18.3,,,14,,,,,,,,,
Vermont,Bialobrzeskie,2,,,215,106.0142078,946.1811369,,,,,51.66493699,,183.3333333,,,,,,,17.3,,,13,,,,,,,,,
Vermont,Bialobrzeskie,3,,,306,87.877991,784.3146611,,,,,51.66493699,,151.3333333,,,,,,,14.5,,,13,,,,,,,,,
Vermont,Bialobrzeskie,4,,,407,72.13549757,643.8122639,,,,,57.40548554,,125.6666667,,,,,,,19.2,,,15,,,,,,,,,
Vermont,Canda,1,,,113,79.22974991,707.128756,,,,,63.1460341,,123,,,,,,,17.4,,,18,,,,,,,,,
Vermont,Canda,2,,,204,78.45120223,700.1801861,,,,,51.66493699,,101.6666667,,,,,,,18.3,,,16,,,,,,,,,
Vermont,Canda,3,,,311,55.5908765,496.1508447,,,,,22.96219422,,106.6666667,,,,,,,18.6,,,18,,,,,,,,,
Vermont,Canda,4,,,414,60.76061562,542.2909776,,,,,63.1460341,,129,,,,,,,17.9,,,18,,,,,,,,,
Vermont,CFX-1,1,,,104,70.12577968,625.8754495,,,,,80.36767976,,90,,,,,,,16.6,,,13,,,,,,,,,
Vermont,CFX-1,2,,,201,54.42966833,485.7870143,,,,,63.1460341,,91,,,,,,,18.6,,,14,,,,,,,,,
Vermont,CFX-1,3,,,301,22.98208069,205.1160094,,,,,40.18383988,,79,,,,,,,22.4,,,16,,,,,,,,,
