,2021 - Multi-state Hemp Dual Purpose Trial (MHDPT) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Record Disease  and Insect Information if Present,,,,,,,,Notes: 
,,,,,,Grain Yield,Grain Yield,Dry Straw Yield,Dry Straw Yield,Plant Population at Establishment,Plant Population at Establishment,Plant Population at Harvest,Plant Population at Harvest,Total Plant Height at Harvest ,Total Plant Height at Harvest ,Stem Diameter at Harvest ,Stem Diameter at Harvest ,Time to 50%  flower (Male),Time to 50%  flower (Female Monoeciuos)  ,Male:Female,Harvest Moisture ,Protein Content ,Oil Content ,1000 Kernal Weight,Lodging,Hemp Leaf Spot ,Powdery Mildew ,Cercospora Leaf Spot ,Southern Blight,Fusarium Head Blight ,Russet Mites ,Corn Ear Worm,Hemp Borer ,
Site,Variety / Line,Rep,Entry,Plot #,,grams/m2,lbs./A,grams/m2,lbs./A,# plants/m2 ,plants/A,# plantsm2 ,plants/A,Mean (cm),SD (cm),Mean (mm),SD (mm),Days,Days ,,%,,,grams,(0-9),,,,,,,,,
Cornell,Hlukhovskii 51,2,,,,23,205.27594,159,1418.188994,,,,,94,,,,,,,,,,,,,,,,,,,,
Cornell,Hlukhovskii 51,3,,,,27,240.9761034,204,1823.385849,,,,,117,,,,,,,,,,,,,,,,,,,,
Cornell,Hlukhovskii 51,4,,,,85,758.6284738,454,4051.968554,,,,,145,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,2,,,,53,473.027166,545,4862.362265,,,,,168,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,3,,,,36,321.3014713,250,2228.582705,,,,,132,,,,,,,,,,,,,,,,,,,,
Cornell,Hlesia,4,,,,45,401.6268391,272,2431.181133,,,,,143,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,1,,,,39,348.0765939,272,2431.181133,,,,,117,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,2,,,,47,419.4769208,318,2836.377988,,,,,134,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,3,,,,49,437.3270025,499,4457.16541,,,,,148,,,,,,,,,,,,,,,,,,,,
Cornell,Hliana,4,,,,19,169.5757765,227,2025.984277,,,,,111,,,,,,,,,,,,,,,,,,,,
Cornell,Katani,1,,,,114,1017.454659,136,1215.590566,,,,,125,,,,,,,,,,,,,,,,,,,,
