site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
Kansas Wichita,Canda,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas Wichita,CFX-1,1,,,,118.51,1058,38,339,,,12,48580,45,,0.75,,,,,,,,,,,,,,,,,
Kansas Wichita,CFX-1,1,,,,111.26,993,46,411,,,15,60725,40.3,,0.4,,,,,,,,,,,,,,,,,
Kansas Wichita,CFX-1,2,,,,291.82,2605,73,652,,,20,80967,45,,0.83,,,,,,,,,,,,,,,,,
Kansas Wichita,CFX-1,2,,,,124.96,1115,67,598,,,27,109305,36,,0.43,,,,,,,,,,,,,,,,,
Kansas Wichita,CFX-1,3,,,,241.06,2151,101,901,,,44,178126,48,,0.6,,,,,,,,,,,,,,,,,
Kansas Wichita,CFX-1,3,,,,267.43,2387,160,1428,,,40,161933,68,,0.75,,,,,,,,,,,,,,,,,
Kansas Wichita,CFX-1,4,,,,167.39,1494,109,973,,,42,170030,46,,0.68,,,,,,,,,,,,,,,,,
Kansas Wichita,CFX-1,4,,,,97.57,871,61,544,,,17,68822,42,,0.59,,,,,,,,,,,,,,,,,
Kansas Wichita,CRS-1,1,,,,327.55,2923,171,1526,,,52,210513,57,,0.82,,,,,,,,,,,,,,,,,
Kansas Wichita,CRS-1,1,,,,137.07,1223,132,1178,,,24,97160,60.3,,0.52,,,,,,,,,,,,,,,,,
Kansas Wichita,CRS-1,2,,,,287.44,2565,230,2053,,,45,182175,87,,0.68,,,,,,,,,,,,,,,,,
Kansas Wichita,CRS-1,2,,,,244.66,2184,109,973,,,42,170030,60,,0.53,,,,,,,,,,,,,,,,,
Kansas Wichita,CRS-1,3,,,,202.41,1807,113,1009,,,31,125498,51,,0.55,,,,,,,,,,,,,,,,,
Kansas Wichita,CRS-1,3,,,,349.74,3121,280,2499,,,45,182175,80,,0.77,,,,,,,,,,,,,,,,,
Kansas Wichita,CRS-1,4,,,,130.01,1160,110,982,,,40,161933,72,,0.58,,,,,,,,,,,,,,,,,
Kansas Wichita,CRS-1,4,,,,106.8,953,128,1142,,,43,174078,67,,0.55,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,1,,,,192.97,1722,342,3052,,,59,238851,93,,0.76,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,1,,,,229.93,2052,382,3409,,,37,149788,94,,0.81,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,2,,,,195.28,1743,203,1812,,,26,105257,83,,0.89,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,2,,,,224.56,2004,265,2365,,,43,174078,69,,0.85,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,3,,,,82.28,734,150,1339,,,24,97160,76,,0.76,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,3,,,,189.85,1694,379,3383,,,49,198368,107,,0.89,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,4,,,,211.65,1889,282,2517,,,28,113353,77,,1.02,,,,,,,,,,,,,,,,,
Kansas Wichita,Fedora 17,4,,,,194.48,1736,294,2624,,,33,133595,85,,0.95,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,1,,,,195.6,1746,451,4025,,,35,141691,104,,1.18,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,1,,,,165.01,1473,412,3677,,,17,68822,120,,1.15,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,2,,,,145.34,1297,285,2544,,,21,85015,100,,0.92,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,2,,,,144.85,1293,358,3195,,,29,117401,92,,0.85,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,3,,,,148.09,1322,150,1339,,,9,36435,68,,0.98,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,3,,,,113.95,1017,193,1723,,,73,295528,75,,1.14,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,4,,,,180.75,1613,483,4311,,,46,186223,95,,0.96,,,,,,,,,,,,,,,,,
Kansas Wichita,Felina 32,4,,,,68.16,608,220,1964,,,22,89063,118,,1.02,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,1,,,,149.6,1335,564,5034,,,44,178126,140,,1.3,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,1,,,,225.53,2013,574,5123,,,68,275286,106,,0.85,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,2,,,,115.55,1031,521,4650,,,47,190271,158,,0.83,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,2,,,,116.06,1036,511,4561,,,47,190271,176,,1.26,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,3,,,,301.8,2694,791,7060,,,48,194320,138,,0.91,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,3,,,,152.04,1357,341,3043,,,35,141691,132,,1.15,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,4,,,,102.4,914,433,3865,,,36,145740,130,,1.24,,,,,,,,,,,,,,,,,
Kansas Wichita,Helena,4,,,,102.15,912,569,5078,,,29,117401,157,,1.58,,,,,,,,,,,,,,,,,
Kansas Wichita,Henola,1,,,,247.46,2209,217,1937,,,40,161933,78,,0.78,,,,,,,,,,,,,,,,,
Kansas Wichita,Henola,1,,,,221.74,1979,176,1571,,,21,85015,85,,0.7,,,,,,,,,,,,,,,,,
Kansas Wichita,Henola,2,,,,111.68,997,111,991,,,21,85015,61,,0.77,,,,,,,,,,,,,,,,,
Kansas Wichita,Henola,2,,,,312.31,2787,436,3891,,,68,275286,94,,0.75,,,,,,,,,,,,,,,,,
Kansas Wichita,Henola,3,,,,261.31,2332,240,2142,,,45,182175,75,,0.89,,,,,,,,,,,,,,,,,
Kansas Wichita,Henola,3,,,,430.77,3845,458,4088,,,58,234803,79,,0.81,,,,,,,,,,,,,,,,,
Kansas Wichita,Henola,4,,,,252.34,2252,309,2758,,,54,218610,98,,1.1,,,,,,,,,,,,,,,,,
Kansas Wichita,Henola,4,,,,214,1910,219,1955,,,26,105257,94,,0.86,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,1,,,,215.1,1920,270,2410,,,70,283383,74,,0.77,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,1,,,,165.06,1473,232,2071,,,45,182175,80.2,,0.5,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,2,,,,225.9,2016,435,3882,,,67,271238,95,,0.86,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,2,,,,115.37,1030,181,1615,,,30,121450,87,,0.63,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,3,,,,111.95,999,241,2151,,,62,250996,84,,0.53,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,3,,,,102.18,912,267,2383,,,43,174078,96,,0.75,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,4,,,,159.26,1421,306,2731,,,44,178126,82,,0.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlesia,4,,,,49.76,444,145,1294,,,31,125498,80,,0.57,,,,,,,,,,,,,,,,,
Kansas Wichita,Hliana,1,,,,,,,,,,5,20242,48,,0.55,,,,,,,,,,,,,,,,,
Kansas Wichita,Hliana,1,,,,,,,,,,11,44532,71,,0.62,,,,,,,,,,,,,,,,,
Kansas Wichita,Hliana,2,,,,130.94,1169,206,1839,,,11,44532,90,,1.22,,,,,,,,,,,,,,,,,
Kansas Wichita,Hliana,2,,,,154.92,1383,169,1508,,,11,44532,69,,1.06,,,,,,,,,,,,,,,,,
Kansas Wichita,Hliana,3,,,,186.25,1662,218,1946,,,27,109305,67,,0.62,,,,,,,,,,,,,,,,,
Kansas Wichita,Hliana,3,,,,109.65,979,206,1839,,,20,80967,80,,0.96,,,,,,,,,,,,,,,,,
Kansas Wichita,Hliana,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas Wichita,Hliana,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii51,1,,,,117.32,1047,180,1607,,,32,129546,84,,0.68,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii51,1,,,,214.73,1916,320,2856,,,53,214561,75,,0.7,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii51,2,,,,186.43,1664,386,3445,,,51,206465,85,,0.88,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii51,2,,,,176.91,1579,322,2874,,,34,137643,94,,0.8,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii51,3,,,,81.29,726,284,2535,,,39,157885,88,,0.94,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii51,3,,,,175.36,1565,538,4802,,,56,226706,108,,0.88,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii51,4,,,,60.86,543,208,1856,,,26,105257,86,,0.82,,,,,,,,,,,,,,,,,
Kansas Wichita,Hlukauskii51,4,,,,107.87,963,382,3409,,,45,182175,82,,0.85,,,,,,,,,,,,,,,,,
Kansas Wichita,Joey,1,,,,145.37,1297,50,446,,,11,44532,48,,0.62,,,,,,,,,,,,,,,,,
Kansas Wichita,Joey,1,,,,263.12,2348,149,1330,,,12,48580,70,,0.95,,,,,,,,,,,,,,,,,
Kansas Wichita,Joey,2,,,,215.99,1928,109,973,,,23,93112,48,,0.84,,,,,,,,,,,,,,,,,
Kansas Wichita,Joey,2,,,,232.86,2078,103,919,,,14,56677,68,,1.49,,,,,,,,,,,,,,,,,
Kansas Wichita,Joey,3,,,,162.24,1448,101,901,,,16,64773,48,,0.75,,,,,,,,,,,,,,,,,
Kansas Wichita,Joey,3,,,,167.69,1497,80,714,,,7,28338,58,,1.21,,,,,,,,,,,,,,,,,
Kansas Wichita,Joey,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas Wichita,Joey,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas Wichita,Katani,1,,,,86.15,769,28,250,,,15,60725,30.5,,0.5,,,,,,,,,,,,,,,,,
Kansas Wichita,Katani,1,,,,102.58,916,17,152,,,12,48580,32,,0.37,,,,,,,,,,,,,,,,,
Kansas Wichita,Katani,2,,,,302.07,2696,64,571,,,39,157885,40.2,,0.59,,,,,,,,,,,,,,,,,
Kansas Wichita,Katani,2,,,,217.98,1945,63,562,,,23,93112,30,,0.54,,,,,,,,,,,,,,,,,
Kansas Wichita,Katani,3,,,,179.51,1602,47,419,,,20,80967,31,,0.73,,,,,,,,,,,,,,,,,
Kansas Wichita,Katani,3,,,,169.37,1512,62,553,,,19,76918,35,,0.57,,,,,,,,,,,,,,,,,
Kansas Wichita,Katani,4,,,,128.41,1146,44,393,,,17,68822,37,,0.61,,,,,,,,,,,,,,,,,
Kansas Wichita,Katani,4,,,,202.5,1807,69,616,,,20,80967,42,,0.56,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 2730,1,,,,134.01,1196,534,4766,,,57,230755,127,,0.98,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 2730,1,,,,150.27,1341,435,3882,,,66,267190,129,,0.97,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 2730,2,,,,296.6,2647,653,5828,,,42,170030,140,,1.4,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 2730,2,,,,257.39,2297,482,4302,,,39,157885,140,,1.52,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 2730,3,,,,138.98,1240,510,4552,,,54,218610,142,,1.06,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 2730,3,,,,130.45,1164,465,4150,,,38,153836,155,,1.03,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 2730,4,,,,226.63,2023,601,5364,,,37,149788,155,,1.3,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 2730,4,,,,165.12,1474,381,3400,,,32,129546,135,,1.35,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 452,1,,,,65.36,583,555,4953,,,109,441268,119,,0.75,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 452,1,,,,51.77,462,343,3061,,,83,336011,123,,0.68,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 452,2,,,,178.23,1591,622,5551,,,65,263141,148,,0.9,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 452,2,,,,142.84,1275,558,4980,,,104,421026,140,,0.74,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 452,3,,,,224.24,2001,555,4953,,,51,206465,150,,0.97,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 452,3,,,,186.54,1665,354,3159,,,45,182175,106,,0.81,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 452,4,,,,108.89,972,383,3418,,,68,275286,119,,1.09,,,,,,,,,,,,,,,,,
Kansas Wichita,NWG 452,4,,,,125.89,1124,435,3882,,,106,429123,105,,0.78,,,,,,,,,,,,,,,,,
Kansas Wichita,Rigel,1,,,,75.99,678,253,2258,,,26,105257,90,,0.95,,,,,,,,,,,,,,,,,
Kansas Wichita,Rigel,1,,,,243.04,2169,245,2187,,,41,165981,90.2,,0.68,,,,,,,,,,,,,,,,,
Kansas Wichita,Rigel,2,,,,150.68,1345,212,1892,,,25,101208,93,,0.83,,,,,,,,,,,,,,,,,
Kansas Wichita,Rigel,2,,,,233.97,2088,370,3302,,,38,153836,86,,0.74,,,,,,,,,,,,,,,,,
Kansas Wichita,Rigel,3,,,,112.17,1001,168,1499,,,22,89063,74,,0.9,,,,,,,,,,,,,,,,,
Kansas Wichita,Rigel,3,,,,207.5,1852,278,2481,,,29,117401,84,,0.84,,,,,,,,,,,,,,,,,
Kansas Wichita,Rigel,4,,,,95.42,852,117,1044,,,13,52628,91,,0.95,,,,,,,,,,,,,,,,,
Kansas Wichita,Rigel,4,,,,229.09,2045,363,3240,,,16,64773,102,,1,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,1,,,,116.06,1036,169,1508,,,9,36435,67,,1.22,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,1,,,,247.19,2206,290,2588,,,13,52628,85,,1.22,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,3,,,,181.28,1618,238,2124,,,14,56677,71,,1.06,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,3,,,,63.49,567,77,687,,,9,36435,60,,0.87,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,4,,,,40.01,357,99,884,,,10,40483,75,,1.05,,,,,,,,,,,,,,,,,
Kansas Wichita,Uso-31,4,,,,71.48,638,166,1482,,,15,60725,79,,0.82,,,,,,,,,,,,,,,,,
Kansas Wichita,Vega,1,,,,363.49,3244,375,3347,,,73,295528,73,,0.78,,,,,,,,,,,,,,,,,
Kansas Wichita,Vega,1,,,,217.65,1943,180,1607,,,71,287431,64.4,,0.51,,,,,,,,,,,,,,,,,
Kansas Wichita,Vega,2,,,,246.85,2203,250,2231,,,46,186223,80,,0.7,,,,,,,,,,,,,,,,,
Kansas Wichita,Vega,2,,,,275.5,2459,274,2445,,,77,311721,89,,0.71,,,,,,,,,,,,,,,,,
Kansas Wichita,Vega,3,,,,218.8,1953,310,2767,,,106,429123,90,,0.56,,,,,,,,,,,,,,,,,
Kansas Wichita,Vega,3,,,,151.13,1349,246,2196,,,94,380543,94,,0.55,,,,,,,,,,,,,,,,,
Kansas Wichita,Vega,4,,,,150.58,1344,164,1464,,,49,198368,73,,0.67,,,,,,,,,,,,,,,,,
Kansas Wichita,Vega,4,,,,169.58,1514,235,2097,,,38,153836,75,,0.8,,,,,,,,,,,,,,,,,
Kansas Wichita,X-59,1,,,,292.2,2608,114,1017,,,42,170030,48,,0.63,,,,,,,,,,,,,,,,,
Kansas Wichita,X-59,1,,,,269.63,2406,135,1205,,,30,121450,45,,0.72,,,,,,,,,,,,,,,,,
Kansas Wichita,X-59,2,,,,336.45,3003,110,982,,,35,141691,54,,0.85,,,,,,,,,,,,,,,,,
Kansas Wichita,X-59,2,,,,315.06,2812,99,884,,,59,238851,47,,0.72,,,,,,,,,,,,,,,,,
Kansas Wichita,X-59,3,,,,326.73,2916,125,1116,,,39,157885,52,,0.78,,,,,,,,,,,,,,,,,
Kansas Wichita,X-59,3,,,,256.19,2287,133,1187,,,16,64773,58,,0.88,,,,,,,,,,,,,,,,,
Kansas Wichita,X-59,4,,,,168.44,1503,104,928,,,18,72870,62,,0.72,,,,,,,,,,,,,,,,,
Kansas Wichita,X-59,4,,,,169.1,1509,84,750,,,13,52628,44,,0.73,,,,,,,,,,,,,,,,,
