site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
Michigan,Hlesia,1,,,,151.88,1356,268.22,2393.874462,,,120,485799,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,2,,,,137.36,1226,101.935,909.7740409,,,156,631539,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,3,,,,86.9,776,115.43,1030.217467,,,117,473654,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,4,,,,90.165,805,224.335,2002.199043,,,123,497944,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,5,,,,76.545,683,194.715,1737.839333,,,111,449364,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,6,,,,70.915,633,118.26,1055.475333,,,111,449364,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,7,,,,137.88,1231,247.715,2210.866499,,,90,364349,,,,,,,,,,,,,,,,,,,,
Michigan,Hlesia,8,,,,86.92,776,291.01,2597.276143,,,131,530331,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,1,,,,175.38,1565,107.945,963.4135365,,,77,311721,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,2,,,,138.02,1232,167.015,1490.615701,,,84,340059,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,3,,,,153.015,1366,159.615,1424.570398,,,79,319818,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,4,,,,112.545,1004,146.555,1308.009364,,,59,238851,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,5,,,,113.15,1010,133.82,1194.348969,,,84,340059,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,6,,,,106.075,947,146.2,1304.840975,,,93,376494,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,7,,,,118.705,1059,214.61,1915.403021,,,68,275286,,,,,,,,,,,,,,,,,,,,
Michigan,Hliana,8,,,,76.075,679,177.39,1583.213,,,74,299576,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii51,1,,,,101.375,905,125.435,1119.512501,,,136,550572,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii51,2,,,,89.855,802,185.03,1651.400312,,,113,457461,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii51,3,,,,95.745,855,302.515,2699.958738,,,99,400784,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii51,4,,,,55.07,492,205.95,1838.112167,,,100,404833,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii51,5,,,,76.55,683,175.39,1565.362918,,,95,384591,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii51,6,,,,58.805,525,176.505,1575.314338,,,122,493896,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii51,7,,,,64.09,572,252.36,2252.323314,,,126,510089,,,,,,,,,,,,,,,,,,,,
Michigan,Hlukauskii51,8,,,,65.6,585,288.83,2577.819554,,,124,501993,,,,,,,,,,,,,,,,,,,,
Michigan,Katani,1,,,,173.965,1553,21.75,194.1196389,,,102,412929,,,,,,,,,,,,,,,,,,,,
Michigan,Katani,2,,,,123.96,1106,27.81,248.2053865,,,160,647732,,,,,,,,,,,,,,,,,,,,
Michigan,Katani,3,,,,180.355,1610,190.88,1703.611801,,,135,546524,,,,,,,,,,,,,,,,,,,,
Michigan,Katani,4,,,,145.87,1302,40.905,365.0787967,,,147,595104,,,,,,,,,,,,,,,,,,,,
Michigan,Katani,5,,,,152.565,1362,31.105,277.6133962,,,127,514138,,,,,,,,,,,,,,,,,,,,
Michigan,Katani,6,,,,175.885,1570,65.115,581.1540361,,,111,449364,,,,,,,,,,,,,,,,,,,,
Michigan,Katani,7,,,,138.275,1234,44.18,394.3083056,,,97,392688,,,,,,,,,,,,,,,,,,,,
Michigan,Katani,8,,,,186.185,1662,55.105,491.814377,,,131,530331,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 2730,1,,,,,0,,0,,,90,364349,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 2730,2,,,,152.84,1364,195.495,1744.800865,,,111,449364,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 2730,3,,,,142.245,1270,228.61,2040.353593,,,117,473654,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 2730,4,,,,145.47,1298,196.755,1756.046416,,,108,437219,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 2730,5,,,,130.595,1166,153.44,1369.458271,,,108,437219,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 2730,6,,,,119.52,1067,254.455,2271.021274,,,118,477703,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 2730,7,,,,292.485,2610,278.09,2481.964615,,,72,291480,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 2730,8,,,,246.07,2196,177.54,1584.551756,,,63,255045,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 452,1,,,,67.67,604,148.42,1324.654566,,,106,429123,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 452,2,,,,55.27,493,188.75,1684.601464,,,156,631539,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 452,3,,,,100.29,895,229.55,2048.743131,,,126,510089,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 452,4,,,,76.95,687,253.825,2265.398498,,,99,400784,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 452,5,,,,79.99,714,135.415,1208.584409,,,179,724651,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 452,6,,,,132.68,1184,372.92,3328.326241,,,111,449364,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 452,7,,,,110.675,988,208.24,1858.55051,,,138,558669,,,,,,,,,,,,,,,,,,,,
Michigan,NWG 452,8,,,,117.61,1050,284.235,2536.808991,,,126,510089,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,1,,,,121.245,1082,17.185,153.3768273,,,102,412929,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,2,,,,162.86,1454,28.525,254.5867908,,,100,404833,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,3,,,,197.13,1759,22.43,200.1886667,,,86,348156,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,4,,,,193.005,1723,40.55,361.9104072,,,120,485799,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,5,,,,129.605,1157,45.455,405.6877327,,,102,412929,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,6,,,,165.14,1474,65.29,582.7159183,,,88,356253,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,7,,,,194.335,1734,63.81,569.5068578,,,133,538428,,,,,,,,,,,,,,,,,,,,
Michigan,Picolo,8,,,,158.395,1414,54.1345,483.1526249,,,93,376494,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,1,,,,205.225,1832,41.15,367.2654317,,,88,356253,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,2,,,,269.63,2406,77.43,691.0659144,,,84,340059,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,3,,,,254.83,2274,86.675,773.5779173,,,111,449364,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,4,,,,242.685,2166,93.09,830.8320544,,,106,429123,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,5,,,,257.72,2300,84.82,757.0219665,,,86,348156,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,6,,,,186.81,1667,51.325,458.0777226,,,100,404833,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,7,,,,242.36,2163,122.605,1094.254636,,,95,384591,,,,,,,,,,,,,,,,,,,,
Michigan,X-59,8,,,,229.31,2047,110.27,984.1642566,,,108,437219,,,,,,,,,,,,,,,,,,,,
