site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
Montana,Hlesia,2,,,,130.7,1164.139619,809.4,7208.269656,22.1,,,89606.2653,205.3,,11,,,,,,,,,,,,,,,,,
Montana,Hlesia,3,,,,56.1,499.3925914,694.5,6185.069724,41.5,,,168011.7474,246,,10,,,,,,,,,,,,,,,,,
Montana,Hlesia,4,,,,35.7,318.1315767,461.0,4105.181704,28.8,,,116488.1449,218,,11,,,,,,,,,,,,,,,,,
Montana,Hliana,1,,,,58.7,522.3276585,820.0,7302.229447,21.6,,,87366.10867,217,,11,,,,,,,,,,,,,,,,,
Montana,Hliana,2,,,,33.2,295.9363505,536.3,4775.672855,13.8,,,56003.91581,196.7,,10,,,,,,,,,,,,,,,,,
Montana,Hliana,3,,,,58.2,517.8886133,613.1,5460.025666,10,,,40322.81939,185.3,,11,,,,,,,,,,,,,,,,,
Montana,Hliana,4,,,,31.2,277.4403285,469.0,4176.401746,11.6,,,47043.28928,212.7,,11,,,,,,,,,,,,,,,,,
Montana,Hlukauskii51,1,,,,53.7,477.937206,734.4,6540.193345,25.5,,,103047.2051,166,,10,,,,,,,,,,,,,,,,,
Montana,Hlukauskii51,2,,,,35.3,314.4323724,546.7,4868.152965,34.9,,,141129.8678,224,,10,,,,,,,,,,,,,,,,,
Montana,Hlukauskii51,3,,,,24.9,221.9522628,564.1,5023.519549,34.9,,,141129.8678,223.3,,11,,,,,,,,,,,,,,,,,
Montana,Hlukauskii51,4,,,,34.5,307.0339636,633.9,5644.985885,33.8,,,136649.5546,214,,10,,,,,,,,,,,,,,,,,
Montana,Katani,1,,,,142.6,1269.566943,417.7,3719.919925,31.5,,,127688.9281,114.7,,9,,,,,,,,,,,,,,,,,
Montana,Katani,2,,,,163.1,1452.30764, ,,27.7,,,112007.8316,93,,10,,,,,,,,,,,,,,,,,
Montana,Katani,3,,,,209.8,1868.098212,551.9,4914.76294,17.2,,,69444.85561,107.3,,9,,,,,,,,,,,,,,,,,
Montana,Katani,4,,,,275.8,2456.271709, ,,20.5,,,82885.7954,121,,12,,,,,,,,,,,,,,,,,
Montana,NWG 2730,1,,,,124.7,1110.501155,1030.6,9177.726068,20.5,,,82885.7954,212.7,,12,,,,,,,,,,,,,,,,,
Montana,NWG 2730,2,,,,108.1,962.5329798,1043.9,9296.100609,26.6,,,107527.5184,231.7,,15,,,,,,,,,,,,,,,,,
Montana,NWG 2730,3,,,,132.6,1180.786038,912.2,8123.45282,16,,,64964.54234,206.7,,15,,,,,,,,,,,,,,,,,
Montana,NWG 2730,4,,,,113,1006.553512,1042.2,9281.303791,37.6,,,152330.651,197.7,,11,,,,,,,,,,,,,,,,,
Montana,NWG 452,1,,,,93.7,834.5405083,646.3,5755.962016,39.8,,,161291.2775,209,,13,,,,,,,,,,,,,,,,,
Montana,NWG 452,2,,,,61.1,543.783044,632.2,5630.189067,32.1,,,129929.0847,215.7,,9,,,,,,,,,,,,,,,,,
Montana,NWG 452,3,,,,88.1,784.2313287,956.2,8515.568484,34.3,,,138889.7112,199.7,,9,,,,,,,,,,,,,,,,,
Montana,NWG 452,4,,,,189.8,1690.536402, ,,42.1,,,170251.9041,189,,13,,,,,,,,,,,,,,,,,
Montana,X-59,1,,,,231,2057.497477,703.3,6262.753016,18.8,,,76165.32551,151.7,,11,,,,,,,,,,,,,,,,,
Montana,X-59,2,,,,288.7,2570.947045,810.8,7220.846951,17.7,,,71685.01224,136.7,,10,,,,,,,,,,,,,,,,,
Montana,X-59,3,,,,316.9,2822.492942,860.7,7664.751477,13.8,,,56003.91581,173.3,,10,,,,,,,,,,,,,,,,,
Montana,X-59,4,,,,234.3,2086.351271,665.5,5926.125418,24.3,,,98566.89183,124,,10,,,,,,,,,,,,,,,,,
=======
Montana,Altair,1,,,,272.5,2426.678074,272.5,7689.166226,38.2,,,154570.8076,179.3,,13,,,,,,,,,,,,,,,,,
Montana,Altair,2,,,,360.6,3210.909402,360.6,8773.033109,24.3,,,98566.89183,195.7,,10,,,,,,,,,,,,,,,,,
Montana,Altair,3,,,,90.2,803.4671915,90.2,7568.572163,17.7,,,71685.01224,189,,10,,,,,,,,,,,,,,,,,
Montana,Altair,4,,,,135.8,1209.639832,135.8,,17.2,,,69444.85561,187.3,,14,,,,,,,,,,,,,,,,,
Montana,Anka,1,,,,170.6,1519.63316,170.6,6708.877065,26.6,,,107527.5184,207,,12,,,,,,,,,,,,,,,,,
Montana,Anka,2,,,,162,1442.689708,162,10243.09693,35.4,,,143370.0245,235.7,,11,,,,,,,,,,,,,,,,,
Montana,Anka,3,,,,130.4,1161.550176,130.4,8008.777484,45.4,,,183692.8439,234.3,,12,,,,,,,,,,,,,,,,,
Montana,Anka,4,,,,66,588.1734965,66,4516.728549,26.6,,,107527.5184,176.7,,11,,,,,,,,,,,,,,,,,
Montana,Bialobrzeskie,1,,,,33.7,300.0054753,33.7,5050.523741,7.2,,,29122.03622,239.3,,11,,,,,,,,,,,,,,,,,
Montana,Bialobrzeskie,2,,,,28.7,255.9849431,28.7,7350.319104,13.8,,,56003.91581,248.3,,13,,,,,,,,,,,,,,,,,
Montana,Bialobrzeskie,3,,,,37.5,333.6682351,37.5,5970.51587,10.5,,,42562.97602,230,,13,,,,,,,,,,,,,,,,,
Montana,Bialobrzeskie,4,,,,25.8,229.720592,25.8,6022.304732,16,,,64964.54234,240.3,,13,,,,,,,,,,,,,,,,,
Montana,CFX-1,1,,,,136.5,1215.92848,136.5,3853.091283,24.3,,,98566.89183,111,,10,,,,,,,,,,,,,,,,,
Montana,CFX-1,2,,,,179.1,1595.096929,179.1,4692.810677,18.3,,,73925.16887,134,,11,,,,,,,,,,,,,,,,,
Montana,CFX-1,3,,,,403.2,3590.817692,403.2,9564.662847,21.6,,,87366.10867,136,,10,,,,,,,,,,,,,,,,,
Montana,CFX-1,4,,,,318.3,2834.330396,318.3,8769.333905,23.8,,,96326.7352,153,,10,,,,,,,,,,,,,,,,,
Montana,Henola,1,,,,186.2,1657.983403,186.2,6074.093593,19.9,,,80645.63877,154.7,,11,,,,,,,,,,,,,,,,,
Montana,Henola,2,,,,205.2,1827.406964,205.2,7649.954659,28.2,,,114247.9883,183.3,,11,,,,,,,,,,,,,,,,,
Montana,Henola,3,,,,197.7,1760.821285,197.7,6246.476517,35.4,,,143370.0245,169,,9,,,,,,,,,,,,,,,,,
Montana,Henola,4,,,,129.2,1150.452562,129.2,,36.5,,,147850.3377,145.7,,9,,,,,,,,,,,,,,,,,
Montana,Hlesia,1,,,,48,427.6280264,863.4,5770.758834,38.2,,,154570.8076,178.3,,10,,,,,,,,,,,,,,,,,
Montana,Hlesia,2,,,,130.7,1164.139619,985.1,7208.269656,22.1,,,89606.2653,205.3,,11,,,,,,,,,,,,,,,,,
Montana,Hlesia,3,,,,56.1,499.3925914,849.9,6185.069724,41.5,,,168011.7474,246,,10,,,,,,,,,,,,,,,,,
Montana,Hlesia,4,,,,35.7,318.1315767, ,4105.181704,28.8,,,116488.1449,218,,11,,,,,,,,,,,,,,,,,
Montana,Hliana,1,,,,58.7,522.3276585,753.3,7302.229447,21.6,,,87366.10867,217,,11,,,,,,,,,,,,,,,,,
Montana,Hliana,2,,,,33.2,295.9363505,1150.2,4775.672855,13.8,,,56003.91581,196.7,,10,,,,,,,,,,,,,,,,,
Montana,Hliana,3,,,,58.2,517.8886133,899.3,5460.025666,10,,,40322.81939,185.3,,11,,,,,,,,,,,,,,,,,
Montana,Hliana,4,,,,31.2,277.4403285,507.2,4176.401746,11.6,,,47043.28928,212.7,,11,,,,,,,,,,,,,,,,,
Montana,Hlukauskii51,1,,,,53.7,477.937206,567.1,6540.193345,25.5,,,103047.2051,166,,10,,,,,,,,,,,,,,,,,
Montana,Hlukauskii51,2,,,,35.3,314.4323724,825.4,4868.152965,34.9,,,141129.8678,224,,10,,,,,,,,,,,,,,,,,
Montana,Hlukauskii51,3,,,,24.9,221.9522628,670.4,5023.519549,34.9,,,141129.8678,223.3,,11,,,,,,,,,,,,,,,,,
Montana,Hlukauskii51,4,,,,34.5,307.0339636,676.3,5644.985885,33.8,,,136649.5546,214,,10,,,,,,,,,,,,,,,,,
Montana,Katani,1,,,,142.6,1269.566943,432.7,3719.919925,31.5,,,127688.9281,114.7,,9,,,,,,,,,,,,,,,,,
Montana,Katani,2,,,,163.1,1452.30764,527,,27.7,,,112007.8316,93,,10,,,,,,,,,,,,,,,,,
Montana,Katani,3,,,,209.8,1868.098212,1074,4914.76294,17.2,,,69444.85561,107.3,,9,,,,,,,,,,,,,,,,,
Montana,Katani,4,,,,275.8,2456.271709,984.7,,20.5,,,82885.7954,121,,12,,,,,,,,,,,,,,,,,
Montana,NWG 2730,1,,,,124.7,1110.501155,682.1,9177.726068,20.5,,,82885.7954,212.7,,12,,,,,,,,,,,,,,,,,
Montana,NWG 2730,2,,,,108.1,962.5329798,859,9296.100609,26.6,,,107527.5184,231.7,,15,,,,,,,,,,,,,,,,,
Montana,NWG 2730,3,,,,132.6,1180.786038,701.4,8123.45282,16,,,64964.54234,206.7,,15,,,,,,,,,,,,,,,,,
Montana,NWG 2730,4,,,,113,1006.553512, ,9281.303791,37.6,,,152330.651,197.7,,11,,,,,,,,,,,,,,,,,
Montana,NWG 452,1,,,,93.7,834.5405083,648,5755.962016,39.8,,,161291.2775,209,,13,,,,,,,,,,,,,,,,,
Montana,NWG 452,2,,,,61.1,543.783044,809.4,5630.189067,32.1,,,129929.0847,215.7,,9,,,,,,,,,,,,,,,,,
Montana,NWG 452,3,,,,88.1,784.2313287,694.5,8515.568484,34.3,,,138889.7112,199.7,,9,,,,,,,,,,,,,,,,,
Montana,NWG 452,4,,,,189.8,1690.536402,461,,42.1,,,170251.9041,189,,13,,,,,,,,,,,,,,,,,
Montana,X-59,1,,,,231,2057.497477,820,6262.753016,18.8,,,76165.32551,151.7,,11,,,,,,,,,,,,,,,,,
Montana,X-59,2,,,,288.7,2570.947045,536.3,7220.846951,17.7,,,71685.01224,136.7,,10,,,,,,,,,,,,,,,,,
Montana,X-59,3,,,,316.9,2822.492942,613.1,7664.751477,13.8,,,56003.91581,173.3,,10,,,,,,,,,,,,,,,,,
Montana,X-59,4,,,,234.3,2086.351271,469,5926.125418,24.3,,,98566.89183,124,,10,,,,,,,,,,,,,,,,,
>>>>>>> f36e746aa6404bf345bdf3645fda5a03ffeccf44
