site,variety,rep,entry,,plot,grain.m,grain.a,straw.m,straw.a,pope.m,pope.a,poph.m,poph.a,height,height.sd,stem,stem.sd,male50,female50,malefemale,moist_perc,protein,oil,1000_kernal,lodging,leafspot,powmild,cerleafspot,southblight,fusarium,russet,cornworm,hempbore
Montana,CFX-1,3,4,,,48,384.4,385.5786,3088.3,44,,35,,44.1,,6.4,,,,,,,,15.3,,,,,,,,,
Montana,CFX-1,4,4,,,66.1,529.2,477.4902,3824.5,167,,143,,50.8,,6.4,,,,,,,,13.75,,,,,,,,,
Montana,CFX-2,1,5,,,98.2,786.2,480.3942,3847.8,130,,114,,48.3,,7.2,,,,,,,,14.9,,,,,,,,,
Montana,CFX-2,2,5,,,81.6,653.6,597.3528,4784.6,128,,110,,54.5,,6.8,,,,,,,,13.7,,,,,,,,,
Montana,CFX-2,3,5,,,23.4,187.2,408.8832,3275,62,,55,,45.3,,6.2,,,,,,,,13.05,,,,,,,,,
Montana,CFX-2,4,5,,,58.9,471.6,522.5022,4185,92,,93,,47.8,,8.2,,,,,,,,11.6,,,,,,,,,
Montana,Grandi,1,6,,,87.7,702.4,354.5058,2839.5,135,,57,,36.4,,7.2,,,,,,,,12.05,,,,,,,,,
Montana,Grandi,2,6,,,94.5,756.5,379.1172,3036.6,94,,72,,41.9,,8,,,,,,,,15.65,,,,,,,,,
Montana,Grandi,3,6,,,18.9,151.2,234.9336,1881.7,79,,29,,36,,5.6,,,,,,,,13.9,,,,,,,,,
Montana,Grandi,4,6,,,62.8,503,357.9906,2867.4,91,,41,,41.4,,7.2,,,,,,,,13.8,,,,,,,,,
Montana,H-51 ,1,7,,,9.6,76.8,682.1496,5463.8,110,,109,,75.6,,6.6,,,,,,,,10.25,,,,,,,,,
Montana,H-51 ,2,7,,,45.3,362.9,1039.5594,8326.5,121,,85,,75.8,,12.4,,,,,,,,10.45,,,,,,,,,
Montana,H-51 ,3,7,,,16.6,132.6,992.442,7949.1,112,,85,,80,,10,,,,,,,,11.8,,,,,,,,,
Montana,H-51 ,4,7,,,26.4,211.7,876.645,7021.6,159,,87,,75.8,,9.2,,,,,,,,11.3,,,,,,,,,
Montana,Henola ,1,8,,,47.7,382,539.5632,4321.7,122,,101,,56.6,,5.2,,,,,,,,11.15,,,,,,,,,
Montana,Henola ,2,8,,,150.5,1205.4,715.9812,5734.7,126,,75,,66.2,,8,,,,,,,,13.75,,,,,,,,,
Montana,Henola ,3,8,,,71.6,573.4,653.4,5233.5,121,,95,,63.7,,8.2,,,,,,,,13.05,,,,,,,,,
Montana,Henola ,4,8,,,92.7,742.6,684.1098,5479.5,61,,76,,56.3,,7.8,,,,,,,,9.8,,,,,,,,,
Montana,Hlesia ,1,9,,,29.9,239.6,665.3064,5328.8,47,,51,,74.1,,9.6,,,,,,,,10.55,,,,,,,,,
Montana,Hlesia ,2,9,,,80.2,642,828.366,6634.9,48,,67,,73.9,,10.8,,,,,,,,12.55,,,,,,,,,
Montana,Hlesia ,3,9,,,21.8,174.4,605.847,4852.6,62,,50,,68.2,,8,,,,,,,,8,,,,,,,,,
Montana,Hlesia ,4,9,,,41.8,334.9,663.8544,5317.2,96,,44,,82,,10.8,,,,,,,,13.6,,,,,,,,,
Montana,Hliana,1,10,,,77,617,794.6796,6365.1,65,,49,,82.3,,10.8,,,,,,,,9,,,,,,,,,
Montana,Hliana,2,10,,,61.2,490.2,903.2166,7234.4,65,,58,,81,,13.8,,,,,,,,16.05,,,,,,,,,
Montana,Hliana,3,10,,,15.2,121.5,657.4656,5266,50,,39,,71.4,,11,,,,,,,,6.55,,,,,,,,,
Montana,Hliana,4,10,,,39.3,315.2,639.606,5123,61,,43,,79.9,,10.6,,,,,,,,10.7,,,,,,,,,
Montana,Jin Ma,1,,,,0,0,1169.3682,9366.2,56,,68,,72.4,,9.6,,,,,,,,0,,,,,,,,,
Montana,Jin Ma,2,,,,0,0,1356.7488,10867,154,,75,,87.6,,13,,,,,,,,0,,,,,,,,,
Montana,Jin Ma,3,,,,0,0,909.1698,7282.1,63,,99,,64,,10.4,,,,,,,,0,,,,,,,,,
Montana,Jin Ma,4,,,,0,0,1533.3846,12281.8,90,,95,,92.4,,11.2,,,,,,,,0,,,,,,,,,
Montana,Lara,1,11,,,37.5,300.1,913.0176,7312.9,104,,68,,74,,9.4,,,,,,,,10.5,,,,,,,,,
Montana,Lara,2,11,,,31.2,250,1033.098,8274.7,130,,99,,68.2,,8.2,,,,,,,,12.85,,,,,,,,,
Montana,Lara,3,11,,,14.6,116.9,752.7894,6029.6,74,,41,,94.4,,12.2,,,,,,,,6.9,,,,,,,,,
Montana,Lara,4,11,,,32.2,257.6,1059.1614,8483.5,49,,93,,77.8,,9.6,,,,,,,,10.25,,,,,,,,,
Montana,SS Beta,1,,,,0,0,1148.169,9196.4,220,,159,,58,,6.8,,,,,,,,0,,,,,,,,,
Montana,SS Beta,2,,,,0,0,1121.0892,8979.5,230,,149,,73.6,,6.2,,,,,,,,0,,,,,,,,,
Montana,SS Beta,3,,,,0,0,1802.3676,14436.3,250,,212,,83.6,,8.2,,,,,,,,0,,,,,,,,,
Montana,SS Beta,4,,,,0,0,1806.4332,14468.8,170,,109,,92,,12.4,,,,,,,,0,,,,,,,,,
Montana,Vega,1,16,,,53.6,429.1,773.2626,6193.5,160,,109,,67.2,,8,,,,,,,,15.95,,,,,,,,,
Montana,Vega,2,16,,,85.2,682.7,676.1964,5416.1,134,,92,,61.5,,8.4,,,,,,,,11.1,,,,,,,,,
Montana,Vega,3,16,,,60.9,487.9,511.6122,4097.8,131,,75,,54.8,,6.6,,,,,,,,14.4,,,,,,,,,
Montana,Vega,4,16,,,78.2,626.3,753.2976,6033.6,142,,86,,69.9,,8.2,,,,,,,,13.5,,,,,,,,,
Montana,X-59,1,17,,,40.1,321,423.1854,3389.6,135,,115,,47.2,,7.2,,,,,,,,12.75,,,,,,,,,
Montana,X-59,2,17,,,99.6,797.8,570.7812,4571.7,188,,113,,54.7,,8.2,,,,,,,,14.1,,,,,,,,,
Montana,X-59,3,17,,,114.3,915.9,533.3196,4271.7,53,,94,,51,,7.8,,,,,,,,13.9,,,,,,,,,
Montana,X-59,4,17,,,114.2,914.7,467.181,3741.9,40,,40,,45.7,,11,,,,,,,,13.4,,,,,,,,,
